site_code,quadrat_num,species_code,PFT_fine,PFT_coarse,height
PORCUPINECREEK,80m,ARCRUB,DECIDUOUS SHRUBS,SHRUBS,2.333333333
PORCUPINECREEK,80m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3
PORCUPINECREEK,80m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,2.333333333
PORCUPINECREEK,80m,LOIPRO,EVERGREEN SHRUBS,SHRUBS,1
PORCUPINECREEK,80m,RHOLAP,EVERGREEN SHRUBS,SHRUBS,5
PORCUPINECREEK,80m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.666666667
PORCUPINECREEK,80m,PEDIC,FORBS,FORBS,7.666666667
PORCUPINECREEK,80m,TOFIE,FORBS,FORBS,4.666666667
PORCUPINECREEK,80m,FESALT,GRASSES,GRAMINOIDS,6
PORCUPINECREEK,80m,HIEALP,GRASSES,GRAMINOIDS,13.5
PORCUPINECREEK,80m,CETCUC,LICHENS,LICHENS,3
PORCUPINECREEK,80m,CLADO,LICHENS,LICHENS,1
PORCUPINECREEK,80m,CLAMIT,LICHENS,LICHENS,1.5
PORCUPINECREEK,80m,CLAUNC,LICHENS,LICHENS,3
PORCUPINECREEK,80m,MASRIC,LICHENS,LICHENS,2.5
PORCUPINECREEK,80m,STEALP,LICHENS,LICHENS,2
PORCUPINECREEK,80m,THAVER,LICHENS,LICHENS,2
PORCUPINECREEK,90m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,10.66666667
PORCUPINECREEK,90m,VACULI,DECIDUOUS SHRUBS,SHRUBS,4.666666667
PORCUPINECREEK,90m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.333333333
PORCUPINECREEK,90m,POA,GRASSES,GRAMINOIDS,10.25
PORCUPINECREEK,90m,CETCUC,LICHENS,LICHENS,1.666666667
PORCUPINECREEK,90m,CLAMIT,LICHENS,LICHENS,1.333333333
PORCUPINECREEK,90m,MASRIC,LICHENS,LICHENS,2.333333333
PORCUPINECREEK,90m,CAREX,SEDGES,GRAMINOIDS,8
PRINDLE,0m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,6.5
PRINDLE,0m,ANENAR,FORBS,FORBS,8.5
PRINDLE,0m,POLBIS,FORBS,FORBS,7.666666667
PRINDLE,0m,HIEALP,GRASSES,GRAMINOIDS,19.5
PRINDLE,0m,POA,GRASSES,GRAMINOIDS,11
PRINDLE,0m,CETCUC,LICHENS,LICHENS,3.75
PRINDLE,0m,CETISL,LICHENS,LICHENS,3.75
PRINDLE,0m,CLADO,LICHENS,LICHENS,3.75
PRINDLE,0m,CLAMIT,LICHENS,LICHENS,3.75
PRINDLE,0m,CLARAN,LICHENS,LICHENS,3.75
PRINDLE,0m,SPHGLO,LICHENS,LICHENS,3.75
PRINDLE,0m,THAVER,LICHENS,LICHENS,3.75
PRINDLE,0m,CRUSTOSE,LITTER,LITTER,3.75
PRINDLE,0m,CAREX,SEDGES,GRAMINOIDS,18.5
PRINDLE,0m,LICHEN TOTAL,TOTAL,TOTAL,3.75
PRINDLE,10m,MOSS,BRYOPHYTES,BRYOPHYTES,1
PRINDLE,10m,SALROT,DECIDUOUS SHRUBS,SHRUBS,1
PRINDLE,10m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.75
PRINDLE,10m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
PRINDLE,10m,ANTFRI,FORBS,FORBS,2.25
PRINDLE,10m,POLBIS,FORBS,FORBS,3.25
PRINDLE,10m,ALENIG,LICHENS,LICHENS,1.75
PRINDLE,10m,BRYDIV,LICHENS,LICHENS,1.75
PRINDLE,10m,CETISL,LICHENS,LICHENS,1.75
PRINDLE,10m,CLADO,LICHENS,LICHENS,1.75
PRINDLE,10m,CLAMIT,LICHENS,LICHENS,1.75
PRINDLE,10m,FLANIV,LICHENS,LICHENS,1.75
PRINDLE,10m,SPHGLO,LICHENS,LICHENS,1.75
PRINDLE,10m,THAVER,LICHENS,LICHENS,1.75
PRINDLE,10m,CRUSTOSE,LITTER,LITTER,1.75
PRINDLE,10m,CAREX,SEDGES,GRAMINOIDS,13
PRINDLE,10m,LICHEN TOTAL,TOTAL,TOTAL,1.75
PRINDLE,20m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.75
PRINDLE,20m,KALPRO,EVERGREEN SHRUBS,SHRUBS,2
PRINDLE,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.5
PRINDLE,20m,HIEALP,GRASSES,GRAMINOIDS,18
PRINDLE,20m,ALEOCH,LICHENS,LICHENS,2.75
PRINDLE,20m,BRYOC,LICHENS,LICHENS,2.75
PRINDLE,20m,CETISL,LICHENS,LICHENS,2.75
PRINDLE,20m,CLAMIT,LICHENS,LICHENS,2.75
PRINDLE,20m,CLARAN,LICHENS,LICHENS,2.75
PRINDLE,20m,FLACUC,LICHENS,LICHENS,2.75
PRINDLE,20m,FLANIV,LICHENS,LICHENS,2.75
PRINDLE,20m,CRUSTOSE,LITTER,LITTER,2.75
PRINDLE,20m,CAREX,SEDGES,GRAMINOIDS,15.75
PRINDLE,20m,GRAMINOID TOTAL,TOTAL,TOTAL,18
PRINDLE,20m,LICHEN TOTAL,TOTAL,TOTAL,2.75
PRINDLE,30m,MOSS,BRYOPHYTES,BRYOPHYTES,1
PRINDLE,30m,ARCALP,DECIDUOUS SHRUBS,SHRUBS,1.5
PRINDLE,30m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
PRINDLE,30m,VACULI,DECIDUOUS SHRUBS,SHRUBS,2.75
PRINDLE,30m,CASMER,EVERGREEN SHRUBS,SHRUBS,4.25
PRINDLE,30m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
PRINDLE,30m,POLBIS,FORBS,FORBS,10
PRINDLE,30m,HIEALP,GRASSES,GRAMINOIDS,27
PRINDLE,30m,BRYOC,LICHENS,LICHENS,1.75
PRINDLE,30m,CETISL,LICHENS,LICHENS,1.75
PRINDLE,30m,CLAMIT,LICHENS,LICHENS,1.75
PRINDLE,30m,CLARAN,LICHENS,LICHENS,1.75
PRINDLE,30m,FLACUC,LICHENS,LICHENS,1.75
PRINDLE,30m,FLANIV,LICHENS,LICHENS,1.75
PRINDLE,30m,SPHGLO,LICHENS,LICHENS,1.75
PRINDLE,30m,CRUSTOSE,LITTER,LITTER,1.75
PRINDLE,30m,CAREX,SEDGES,GRAMINOIDS,13.25
PRINDLE,30m,FORB TOTAL,TOTAL,TOTAL,10
PRINDLE,30m,LICHEN TOTAL,TOTAL,TOTAL,1.75
PRINDLE,40m,MOSS,BRYOPHYTES,BRYOPHYTES,1
PRINDLE,40m,VACULI,DECIDUOUS SHRUBS,SHRUBS,2.75
PRINDLE,40m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,5
PRINDLE,40m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
PRINDLE,40m,ANTFRI,FORBS,FORBS,2.25
PRINDLE,40m,ALENIG,LICHENS,LICHENS,1.5
PRINDLE,40m,BRYDIV,LICHENS,LICHENS,1.5
PRINDLE,40m,CETCUC,LICHENS,LICHENS,1.5
PRINDLE,40m,CETISL,LICHENS,LICHENS,1.5
PRINDLE,40m,CLAMIT,LICHENS,LICHENS,1.5
PRINDLE,40m,CLARAN,LICHENS,LICHENS,1.5
PRINDLE,40m,FLANIV,LICHENS,LICHENS,1.5
PRINDLE,40m,THAVER,LICHENS,LICHENS,1.5
PRINDLE,40m,CRUSTOSE,LITTER,LITTER,1.5
PRINDLE,40m,LITTER,LITTER,LITTER,1
PRINDLE,40m,CAREX,SEDGES,GRAMINOIDS,13.75
PRINDLE,40m,LICHEN TOTAL,TOTAL,TOTAL,1.5
PRINDLE,50m,MOSS,BRYOPHYTES,BRYOPHYTES,1
PRINDLE,50m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1.25
PRINDLE,50m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3
PRINDLE,50m,OXYNIG,FORBS,FORBS,9.5
PRINDLE,50m,HIEALP,GRASSES,GRAMINOIDS,22
PRINDLE,50m,ALEOCH,LICHENS,LICHENS,1.75
PRINDLE,50m,CETISL,LICHENS,LICHENS,1.75
PRINDLE,50m,CLAMIT,LICHENS,LICHENS,1.75
PRINDLE,50m,CLARAN,LICHENS,LICHENS,1.75
PRINDLE,50m,FLACUC,LICHENS,LICHENS,1.75
PRINDLE,50m,FLANIV,LICHENS,LICHENS,1.75
PRINDLE,50m,SPHGLO,LICHENS,LICHENS,1.75
PRINDLE,50m,CRUSTOSE,LITTER,LITTER,1.75
PRINDLE,50m,CAREX,SEDGES,GRAMINOIDS,12
PRINDLE,50m,FORB TOTAL,TOTAL,TOTAL,9.5
PRINDLE,50m,LICHEN TOTAL,TOTAL,TOTAL,1.75
PRINDLE,60m,MOSS,BRYOPHYTES,BRYOPHYTES,1
PRINDLE,60m,ARCALP,DECIDUOUS SHRUBS,SHRUBS,3.25
PRINDLE,60m,SALROT,DECIDUOUS SHRUBS,SHRUBS,2
PRINDLE,60m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,4
PRINDLE,60m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
PRINDLE,60m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.5
PRINDLE,60m,ANENAR,FORBS,FORBS,5.5
PRINDLE,60m,ANTFRI,FORBS,FORBS,2.25
PRINDLE,60m,HIEALP,GRASSES,GRAMINOIDS,9.75
PRINDLE,60m,BRYDIV,LICHENS,LICHENS,2.5
PRINDLE,60m,CETISL,LICHENS,LICHENS,2.5
PRINDLE,60m,CLAMIT,LICHENS,LICHENS,2.5
PRINDLE,60m,SPHGLO,LICHENS,LICHENS,2.5
PRINDLE,60m,THAVER,LICHENS,LICHENS,2.5
PRINDLE,60m,CRUSTOSE,LITTER,LITTER,2.5
PRINDLE,60m,GRAMINOID TOTAL,TOTAL,TOTAL,9.75
PRINDLE,60m,LICHEN TOTAL,TOTAL,TOTAL,2.5
PRINDLE,70m,ARCALP,DECIDUOUS SHRUBS,SHRUBS,1.5
PRINDLE,70m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,1
PRINDLE,70m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2
PRINDLE,70m,ANENAR,FORBS,FORBS,4.25
PRINDLE,70m,ARNLES,FORBS,FORBS,9.75
PRINDLE,70m,OXYNIG,FORBS,FORBS,5.75
PRINDLE,70m,POLBIS,FORBS,FORBS,12.25
PRINDLE,70m,HIEALP,GRASSES,GRAMINOIDS,23
PRINDLE,70m,ALEOCH,LICHENS,LICHENS,1.5
PRINDLE,70m,CLADO,LICHENS,LICHENS,1.5
PRINDLE,70m,CLAMIT,LICHENS,LICHENS,1.5
PRINDLE,70m,CLARAN,LICHENS,LICHENS,1.5
PRINDLE,70m,FLACUC,LICHENS,LICHENS,1.5
PRINDLE,70m,FLANIV,LICHENS,LICHENS,1.5
PRINDLE,70m,SPHGLO,LICHENS,LICHENS,1.5
PRINDLE,70m,CRUSTOSE,LITTER,LITTER,1.5
PRINDLE,70m,CAREX,SEDGES,GRAMINOIDS,11.5
PRINDLE,70m,LICHEN TOTAL,TOTAL,TOTAL,1.5
PRINDLE,80m,MOSS,BRYOPHYTES,BRYOPHYTES,1.5
PRINDLE,80m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.25
PRINDLE,80m,ANENAR,FORBS,FORBS,9.666666667
PRINDLE,80m,POLBIS,FORBS,FORBS,6.5
PRINDLE,80m,HIEALP,GRASSES,GRAMINOIDS,16
PRINDLE,80m,POA,GRASSES,GRAMINOIDS,18
PRINDLE,80m,CETCUC,LICHENS,LICHENS,1.5
PRINDLE,80m,CETISL,LICHENS,LICHENS,1.5
PRINDLE,80m,CLAMIT,LICHENS,LICHENS,1.5
PRINDLE,80m,THAVER,LICHENS,LICHENS,1.5
PRINDLE,80m,CAREX,SEDGES,GRAMINOIDS,12.25
PRINDLE,80m,LICHEN TOTAL,TOTAL,TOTAL,1.5
PRINDLE,80m,SHRUB TOTAL,TOTAL,TOTAL,3.25
PRINDLE,90m,MOSS,BRYOPHYTES,BRYOPHYTES,1
PRINDLE,90m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.25
PRINDLE,90m,ANENAR,FORBS,FORBS,4
PRINDLE,90m,HIEALP,GRASSES,GRAMINOIDS,20.25
PRINDLE,90m,POA,GRASSES,GRAMINOIDS,11.75
PRINDLE,90m,CETISL,LICHENS,LICHENS,3
PRINDLE,90m,CLAMIT,LICHENS,LICHENS,3
PRINDLE,90m,CLARAN,LICHENS,LICHENS,3
PRINDLE,90m,FLACUC,LICHENS,LICHENS,3
PRINDLE,90m,FLANIV,LICHENS,LICHENS,3
PRINDLE,90m,SPHGLO,LICHENS,LICHENS,3
PRINDLE,90m,CAREX,SEDGES,GRAMINOIDS,20.25
PRINDLE,90m,LICHEN TOTAL,TOTAL,TOTAL,3
QUARTZ01,0m,MOSS,BRYOPHYTES,BRYOPHYTES,1
QUARTZ01,0m,BETGLA,DECIDUOUS SHRUBS,SHRUBS,6
QUARTZ01,0m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.5
QUARTZ01,0m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,1.5
QUARTZ01,0m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
QUARTZ01,0m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,5.5
QUARTZ01,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.5
QUARTZ01,0m,PETFRI,FORBS,FORBS,6
QUARTZ01,0m,EQUISETUM,HORSETAILS,FORBS,6
QUARTZ01,0m,CETISL,LICHENS,LICHENS,2.75
QUARTZ01,0m,CLADO,LICHENS,LICHENS,2.75
QUARTZ01,0m,CLAMIT,LICHENS,LICHENS,2.75
QUARTZ01,0m,CLARAN,LICHENS,LICHENS,2.75
QUARTZ01,0m,FLACUC,LICHENS,LICHENS,2.75
QUARTZ01,0m,THAMN,LICHENS,LICHENS,2.75
QUARTZ01,0m,CRUSTOSE,LITTER,LITTER,2.75
QUARTZ01,0m,LICHEN TOTAL,TOTAL,TOTAL,2.75
QUARTZ01,10m,SALRET,DECIDUOUS SHRUBS,SHRUBS,3.25
QUARTZ01,10m,CASMER,EVERGREEN SHRUBS,SHRUBS,8.25
QUARTZ01,10m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,5
QUARTZ01,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3.5
QUARTZ01,10m,SAUANG,FORBS,FORBS,11.5
QUARTZ01,10m,EQUISETUM,HORSETAILS,FORBS,14.25
QUARTZ01,10m,CLADO,LICHENS,LICHENS,1.75
QUARTZ01,10m,CARBIG,SEDGES,GRAMINOIDS,20.25
QUARTZ01,10m,GRAMINOID TOTAL,TOTAL,TOTAL,20.25
QUARTZ01,10m,LICHEN TOTAL,TOTAL,TOTAL,1.75
QUARTZ01,20m,SALRET,DECIDUOUS SHRUBS,SHRUBS,4.25
QUARTZ01,20m,CASMER,EVERGREEN SHRUBS,SHRUBS,8
QUARTZ01,20m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,5.75
QUARTZ01,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ01,20m,ARTNOR,FORBS,FORBS,6
QUARTZ01,20m,PEDIC,FORBS,FORBS,8
QUARTZ01,20m,SAUANG,FORBS,FORBS,16
QUARTZ01,20m,VALCAP,FORBS,FORBS,25.33333333
QUARTZ01,20m,EQUISETUM,HORSETAILS,FORBS,11
QUARTZ01,20m,CLADO,LICHENS,LICHENS,2.5
QUARTZ01,20m,CAREX,SEDGES,GRAMINOIDS,20.25
QUARTZ01,20m,LICHEN TOTAL,TOTAL,TOTAL,2.5
QUARTZ01,30m,MOSS,BRYOPHYTES,BRYOPHYTES,1.75
QUARTZ01,30m,SALRET,DECIDUOUS SHRUBS,SHRUBS,4.5
QUARTZ01,30m,CASMER,EVERGREEN SHRUBS,SHRUBS,12.25
QUARTZ01,30m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,6.75
QUARTZ01,30m,ANEMO,FORBS,FORBS,19.5
QUARTZ01,30m,PEDIC,FORBS,FORBS,5.5
QUARTZ01,30m,SAUANG,FORBS,FORBS,13.25
QUARTZ01,30m,EQUISETUM,HORSETAILS,FORBS,14
QUARTZ01,30m,CARBIG,SEDGES,GRAMINOIDS,21.25
QUARTZ01,30m,GRAMINOID TOTAL,TOTAL,TOTAL,21.25
QUARTZ01,40m,SALRET,DECIDUOUS SHRUBS,SHRUBS,12
QUARTZ01,40m,CASMER,EVERGREEN SHRUBS,SHRUBS,12
QUARTZ01,40m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,12
QUARTZ01,40m,LAGGLA,FORBS,FORBS,12.25
QUARTZ01,40m,SHRUB TOTAL,TOTAL,TOTAL,12
QUARTZ01,50m,SALRET,DECIDUOUS SHRUBS,SHRUBS,4
QUARTZ01,50m,CASMER,EVERGREEN SHRUBS,SHRUBS,10.75
QUARTZ01,50m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,4
QUARTZ01,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.5
QUARTZ01,50m,ANEMO,FORBS,FORBS,10.5
QUARTZ01,50m,CLADO,LICHENS,LICHENS,3
QUARTZ01,50m,CLAMIT,LICHENS,LICHENS,3
QUARTZ01,50m,CLARAN,LICHENS,LICHENS,3
QUARTZ01,50m,CARBIG,SEDGES,GRAMINOIDS,22.75
QUARTZ01,50m,GRAMINOID TOTAL,TOTAL,TOTAL,22.75
QUARTZ01,50m,LICHEN TOTAL,TOTAL,TOTAL,3
QUARTZ01,60m,CASMER,EVERGREEN SHRUBS,SHRUBS,9.25
QUARTZ01,60m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,6.75
QUARTZ01,60m,CAREX,SEDGES,GRAMINOIDS,15.25
QUARTZ01,70m,ALNCRI,DECIDUOUS SHRUBS,SHRUBS,5
QUARTZ01,70m,BETGLA,DECIDUOUS SHRUBS,SHRUBS,12.25
QUARTZ01,70m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,4.25
QUARTZ01,70m,CLADO,LICHENS,LICHENS,1.75
QUARTZ01,70m,CLAMIT,LICHENS,LICHENS,1.75
QUARTZ01,70m,CLARAN,LICHENS,LICHENS,1.75
QUARTZ01,70m,FLACUC,LICHENS,LICHENS,1.75
QUARTZ01,70m,CARBIG,SEDGES,GRAMINOIDS,14.25
QUARTZ01,70m,LICHEN TOTAL,TOTAL,TOTAL,1.75
QUARTZ01,80m,CASMER,EVERGREEN SHRUBS,SHRUBS,12.25
QUARTZ01,80m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,10.25
QUARTZ01,80m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,8.5
QUARTZ01,80m,VACVIT,EVERGREEN SHRUBS,SHRUBS,9.75
QUARTZ01,80m,EQUISETUM,HORSETAILS,FORBS,20.75
QUARTZ01,80m,CETISL,LICHENS,LICHENS,7.25
QUARTZ01,80m,CLADO,LICHENS,LICHENS,7.25
QUARTZ01,80m,CLAMIT,LICHENS,LICHENS,7.25
QUARTZ01,80m,CLARAN,LICHENS,LICHENS,7.25
QUARTZ01,80m,DACARC,LICHENS,LICHENS,7.25
QUARTZ01,80m,MASRIC,LICHENS,LICHENS,7.25
QUARTZ01,80m,CAREX,SEDGES,GRAMINOIDS,16.5
QUARTZ01,80m,GRAMINOID TOTAL,TOTAL,TOTAL,16.5
QUARTZ01,80m,LICHEN TOTAL,TOTAL,TOTAL,7.25
QUARTZ01,90m,SALRET,DECIDUOUS SHRUBS,SHRUBS,5
QUARTZ01,90m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2
QUARTZ01,90m,CLAACU,FORBS,FORBS,7.75
QUARTZ01,90m,POLVIV,FORBS,FORBS,10
QUARTZ01,90m,EQUISETUM,HORSETAILS,FORBS,20
QUARTZ01,90m,CARBIG,SEDGES,GRAMINOIDS,12.5
QUARTZ01,90m,GRAMINOID TOTAL,TOTAL,TOTAL,12.5
QUARTZ02,0m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,3.75
QUARTZ02,0m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ02,0m,KALPRO,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ02,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ02,0m,CETISL,LICHENS,LICHENS,4.75
QUARTZ02,0m,CLAMIT,LICHENS,LICHENS,4.75
QUARTZ02,0m,CLARAN,LICHENS,LICHENS,4.75
QUARTZ02,0m,DACARC,LICHENS,LICHENS,4.75
QUARTZ02,0m,FLACUC,LICHENS,LICHENS,4.75
QUARTZ02,0m,FLANIV,LICHENS,LICHENS,4.75
QUARTZ02,0m,SPHGLO,LICHENS,LICHENS,4.75
QUARTZ02,0m,THAMN,LICHENS,LICHENS,4.75
QUARTZ02,0m,LICHEN TOTAL,TOTAL,TOTAL,4.75
QUARTZ02,0m,SHRUB TOTAL,TOTAL,TOTAL,3.75
QUARTZ02,10m,MOSS,BRYOPHYTES,BRYOPHYTES,1
QUARTZ02,10m,CASTET,EVERGREEN SHRUBS,SHRUBS,4.25
QUARTZ02,10m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ02,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3
QUARTZ02,10m,CETISL,LICHENS,LICHENS,1.75
QUARTZ02,10m,CLAMIT,LICHENS,LICHENS,1.75
QUARTZ02,10m,CLARAN,LICHENS,LICHENS,1.75
QUARTZ02,10m,DACARC,LICHENS,LICHENS,1.75
QUARTZ02,10m,FLANIV,LICHENS,LICHENS,1.75
QUARTZ02,10m,THAMN,LICHENS,LICHENS,1.75
QUARTZ02,10m,CAREX,SEDGES,GRAMINOIDS,15
QUARTZ02,10m,GRAMINOID TOTAL,TOTAL,TOTAL,15
QUARTZ02,10m,LICHEN TOTAL,TOTAL,TOTAL,1.75
QUARTZ02,20m,VACULI,DECIDUOUS SHRUBS,SHRUBS,13
QUARTZ02,20m,CASTET,EVERGREEN SHRUBS,SHRUBS,11.5
QUARTZ02,20m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,7.25
QUARTZ02,20m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,8.25
QUARTZ02,20m,CLARAN,LICHENS,LICHENS,4.75
QUARTZ02,20m,MASRIC,LICHENS,LICHENS,6.75
QUARTZ02,30m,MOSS,BRYOPHYTES,BRYOPHYTES,1
QUARTZ02,30m,VACULI,DECIDUOUS SHRUBS,SHRUBS,3.75
QUARTZ02,30m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,4.5
QUARTZ02,30m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,3
QUARTZ02,30m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ02,30m,HIEROCHLOE,GRASSES,GRAMINOIDS,23
QUARTZ02,30m,CETISL,LICHENS,LICHENS,1.5
QUARTZ02,30m,CLAMIT,LICHENS,LICHENS,1.5
QUARTZ02,30m,CLARAN,LICHENS,LICHENS,1.5
QUARTZ02,30m,DACARC,LICHENS,LICHENS,1.5
QUARTZ02,30m,FLACUC,LICHENS,LICHENS,1.5
QUARTZ02,30m,FLANIV,LICHENS,LICHENS,1.5
QUARTZ02,30m,THAMN,LICHENS,LICHENS,1.5
QUARTZ02,30m,GRAMINOID TOTAL,TOTAL,TOTAL,23
QUARTZ02,30m,LICHEN TOTAL,TOTAL,TOTAL,1.5
QUARTZ02,40m,ANEMO,FORBS,FORBS,8.5
QUARTZ02,40m,BRYOR,LICHENS,LICHENS,3.75
QUARTZ02,40m,CETISL,LICHENS,LICHENS,3.75
QUARTZ02,40m,CLAMIT,LICHENS,LICHENS,3.75
QUARTZ02,40m,FLANIV,LICHENS,LICHENS,3.75
QUARTZ02,40m,LICHEN,LICHENS,LICHENS,3.75
QUARTZ02,40m,MASRIC,LICHENS,LICHENS,7
QUARTZ02,40m,SPHGLO,LICHENS,LICHENS,3.75
QUARTZ02,40m,THAMN,LICHENS,LICHENS,3.75
QUARTZ02,40m,CRUSTOSE,LITTER,LITTER,3.75
QUARTZ02,40m,FORB TOTAL,TOTAL,TOTAL,8.5
QUARTZ02,40m,LICHEN TOTAL,TOTAL,TOTAL,3.75
QUARTZ02,50m,VACULI,DECIDUOUS SHRUBS,SHRUBS,4
QUARTZ02,50m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.75
QUARTZ02,50m,ANEMO,FORBS,FORBS,3
QUARTZ02,50m,HIEROCHLOE,GRASSES,GRAMINOIDS,12.5
QUARTZ02,50m,ALEOCH,LICHENS,LICHENS,2.25
QUARTZ02,50m,BRYOC,LICHENS,LICHENS,2.25
QUARTZ02,50m,CETISL,LICHENS,LICHENS,2.25
QUARTZ02,50m,CLAMIT,LICHENS,LICHENS,2.25
QUARTZ02,50m,CLARAN,LICHENS,LICHENS,2.25
QUARTZ02,50m,DACARC,LICHENS,LICHENS,2.25
QUARTZ02,50m,FLACUC,LICHENS,LICHENS,2.25
QUARTZ02,50m,FLANIV,LICHENS,LICHENS,2.25
QUARTZ02,50m,SPHGLO,LICHENS,LICHENS,2.25
QUARTZ02,50m,THAMN,LICHENS,LICHENS,2.25
QUARTZ02,50m,GRAMINOID TOTAL,TOTAL,TOTAL,12.5
QUARTZ02,50m,LICHEN TOTAL,TOTAL,TOTAL,2.25
QUARTZ02,60m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,6.5
QUARTZ02,60m,VACULI,DECIDUOUS SHRUBS,SHRUBS,7.75
QUARTZ02,60m,ANEMO,FORBS,FORBS,12.75
QUARTZ02,60m,FESTU,GRASSES,GRAMINOIDS,18
QUARTZ02,60m,ASACHR,LICHENS,LICHENS,5.5
QUARTZ02,60m,CETISL,LICHENS,LICHENS,5.5
QUARTZ02,60m,CLAMIT,LICHENS,LICHENS,5.5
QUARTZ02,60m,CLARAN,LICHENS,LICHENS,5.5
QUARTZ02,60m,DACARC,LICHENS,LICHENS,5.5
QUARTZ02,60m,MASRIC,LICHENS,LICHENS,5.5
QUARTZ02,60m,FORB TOTAL,TOTAL,TOTAL,12.75
QUARTZ02,60m,GRAMINOID TOTAL,TOTAL,TOTAL,18
QUARTZ02,60m,LICHEN TOTAL,TOTAL,TOTAL,5.5
QUARTZ02,70m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,3.5
QUARTZ02,70m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
QUARTZ02,70m,ANEMO,FORBS,FORBS,8
QUARTZ02,70m,SYNBOR,FORBS,FORBS,11
QUARTZ02,70m,HIEROCHLOE,GRASSES,GRAMINOIDS,15.75
QUARTZ02,70m,BRYOC,LICHENS,LICHENS,1.75
QUARTZ02,70m,CETISL,LICHENS,LICHENS,1.75
QUARTZ02,70m,CLAMIT,LICHENS,LICHENS,1.75
QUARTZ02,70m,CLARAN,LICHENS,LICHENS,1.75
QUARTZ02,70m,FLANIV,LICHENS,LICHENS,1.75
QUARTZ02,70m,STEREO,LICHENS,LICHENS,1.75
QUARTZ02,70m,THAMN,LICHENS,LICHENS,1.75
QUARTZ02,70m,CAREX,SEDGES,GRAMINOIDS,20.75
QUARTZ02,70m,LICHEN TOTAL,TOTAL,TOTAL,1.75
QUARTZ02,80m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,4.25
QUARTZ02,80m,SALPHL,DECIDUOUS SHRUBS,SHRUBS,2.5
QUARTZ02,80m,VACULI,DECIDUOUS SHRUBS,SHRUBS,4.5
QUARTZ02,80m,ANEMO,FORBS,FORBS,10.75
QUARTZ02,80m,PEDIC,FORBS,FORBS,12.5
