id,site_code,quadrat_num,PFT,height_observed,height_predicted,summary_type
383,BUTLER,0m,TOTAL,3.75,3.725000005,max
384,BUTLER,0m,TOTAL,2.5,1.152481115,mean
385,BUTLER,10m,EVERGREEN SHRUBS,4.333333333,9.499999881,max
386,BUTLER,10m,EVERGREEN SHRUBS,3.166666667,3.908053697,mean
387,BUTLER,10m,GRAMINOIDS,19,9.099999815,max
388,BUTLER,10m,GRAMINOIDS,11,3.094999988,mean
389,BUTLER,10m,LICHENS,1.333333333,9.499999881,max
390,BUTLER,10m,LICHENS,1.055555556,6.773684206,mean
391,BUTLER,10m,TOTAL,6.166666667,8.999999985,max
392,BUTLER,10m,TOTAL,3.805555556,4.481684499,mean
393,BUTLER,20m,EVERGREEN SHRUBS,2.666666667,5.299999937,max
394,BUTLER,20m,EVERGREEN SHRUBS,2.166666667,2.612037052,mean
395,BUTLER,20m,GRAMINOIDS,9.666666667,6.100000069,max
396,BUTLER,20m,GRAMINOIDS,8,3.069354852,mean
397,BUTLER,20m,LICHENS,2.666666667,5.299999937,max
398,BUTLER,20m,LICHENS,1.523809524,1.979338849,mean
399,BUTLER,20m,TOTAL,3.75,5.700000003,max
400,BUTLER,20m,TOTAL,2.922619048,2.119888572,mean
401,BUTLER,30m,DECIDUOUS SHRUBS,12.33333333,13.40000033,max
402,BUTLER,30m,DECIDUOUS SHRUBS,7.166666665,6.369387768,mean
403,BUTLER,30m,EVERGREEN SHRUBS,5.666666667,7.999999821,max
404,BUTLER,30m,EVERGREEN SHRUBS,3.333333334,3.800000027,mean
405,BUTLER,30m,GRAMINOIDS,12,9.099999815,max
406,BUTLER,30m,GRAMINOIDS,10.61111111,2.738418088,mean
407,BUTLER,30m,LICHENS,3,5.700000003,max
408,BUTLER,30m,LICHENS,1.791666667,1.749999994,mean
409,BUTLER,30m,TOTAL,6.599999999,8.940000013,max
410,BUTLER,30m,TOTAL,4.580555555,4.158517707,mean
411,BUTLER,40m,EVERGREEN SHRUBS,3.333333333,13.69999945,max
412,BUTLER,40m,EVERGREEN SHRUBS,2.166666667,3.589117657,mean
413,BUTLER,40m,GRAMINOIDS,10.66666667,7.900000364,max
414,BUTLER,40m,GRAMINOIDS,9.666666669,3.230000023,mean
415,BUTLER,40m,LICHENS,2.666666667,7.299999893,max
416,BUTLER,40m,LICHENS,1.777777778,2.240625028,mean
417,BUTLER,40m,TOTAL,4.166666668,9.074999951,max
418,BUTLER,40m,TOTAL,3.402777778,3.623269031,mean
419,BUTLER,50m,EVERGREEN SHRUBS,2,5.900000036,max
420,BUTLER,50m,EVERGREEN SHRUBS,1.444444444,2.822994672,mean
421,BUTLER,50m,GRAMINOIDS,8.666666667,3.999999911,max
422,BUTLER,50m,GRAMINOIDS,6.777777778,1.657777778,mean
423,BUTLER,50m,LICHENS,2,3.799999878,max
424,BUTLER,50m,LICHENS,1.2,1.126190482,mean
425,BUTLER,50m,TOTAL,4.222222222,4.566666608,max
426,BUTLER,50m,TOTAL,3.140740741,1.868987644,mean
427,BUTLER,60m,LICHENS,1.666666667,2.999999933,max
428,BUTLER,60m,LICHENS,1.222222222,0.587804873,mean
429,BUTLER,60m,TOTAL,1.666666667,2.999999933,max
430,BUTLER,60m,TOTAL,1.222222222,0.587804873,mean
431,BUTLER,70m,LICHENS,1.666666667,1.700000092,max
432,BUTLER,70m,LICHENS,1.133333333,0.627777783,mean
433,BUTLER,70m,TOTAL,1.666666667,1.700000092,max
434,BUTLER,70m,TOTAL,1.133333333,0.627777783,mean
435,BUTLER,80m,EVERGREEN SHRUBS,3.333333333,10.30000001,max
436,BUTLER,80m,EVERGREEN SHRUBS,2.416666667,1.921800957,mean
437,BUTLER,80m,GRAMINOIDS,9,11.59999967,max
438,BUTLER,80m,GRAMINOIDS,9,2.16346153,mean
439,BUTLER,80m,LICHENS,2.666666667,12.80000061,max
440,BUTLER,80m,LICHENS,1.388888889,0.528181827,mean
441,BUTLER,80m,TOTAL,5,11.56666676,max
442,BUTLER,80m,TOTAL,4.268518518,1.537814771,mean
443,BUTLER,90m,EVERGREEN SHRUBS,4.333333333,18.19999963,max
444,BUTLER,90m,EVERGREEN SHRUBS,3,3.160343165,mean
445,BUTLER,90m,GRAMINOIDS,8.333333333,14.69999999,max
446,BUTLER,90m,GRAMINOIDS,8.333333333,1.757410102,mean
447,BUTLER,90m,LICHENS,2.333333333,18.29999983,max
448,BUTLER,90m,LICHENS,1.433333333,1.501146212,mean
449,BUTLER,90m,TOTAL,3.75,16.49999991,max
450,BUTLER,90m,TOTAL,3.191666667,2.411869239,mean
451,CALF,0m,DECIDUOUS SHRUBS,9.333333333,9.899999946,max
452,CALF,0m,DECIDUOUS SHRUBS,6.5,5.252941166,mean
453,CALF,0m,EVERGREEN SHRUBS,5.333333333,7.900000364,max
454,CALF,0m,EVERGREEN SHRUBS,4.333333333,4.099360769,mean
455,CALF,0m,GRAMINOIDS,16,16.30000025,max
456,CALF,0m,GRAMINOIDS,16,4.801746569,mean
457,CALF,0m,TOTAL,10.22222222,11.36666685,max
458,CALF,0m,TOTAL,8.944444444,4.718016168,mean
459,CALF,10m,EVERGREEN SHRUBS,9,14.39999938,max
460,CALF,10m,EVERGREEN SHRUBS,7.166666667,6.69754603,mean
461,CALF,10m,GRAMINOIDS,18.33333333,24.60000068,max
462,CALF,10m,GRAMINOIDS,18.33333333,9.308736382,mean
463,CALF,10m,TOTAL,13.66666667,19.50000003,max
464,CALF,10m,TOTAL,12.75,8.003141206,mean
465,CALF,20m,DECIDUOUS SHRUBS,10.33333333,7.400000095,max
466,CALF,20m,DECIDUOUS SHRUBS,10.33333333,5.379999951,mean
467,CALF,20m,EVERGREEN SHRUBS,7.333333333,7.599999756,max
468,CALF,20m,EVERGREEN SHRUBS,5,4.330827076,mean
469,CALF,20m,GRAMINOIDS,14,7.599999756,max
470,CALF,20m,GRAMINOIDS,14,4.549237489,mean
471,CALF,20m,TOTAL,10.55555555,7.533333202,max
472,CALF,20m,TOTAL,9.777777777,4.753354838,mean
473,CALF,30m,DECIDUOUS SHRUBS,15,7.00000003,max
474,CALF,30m,DECIDUOUS SHRUBS,15,3.130952392,mean
475,CALF,30m,EVERGREEN SHRUBS,10.33333333,7.00000003,max
476,CALF,30m,EVERGREEN SHRUBS,7.999999999,2.483333328,mean
477,CALF,30m,FORBS,10,6.499999762,max
478,CALF,30m,FORBS,10,3.112820501,mean
479,CALF,30m,GRAMINOIDS,14.66666667,6.899999827,max
480,CALF,30m,GRAMINOIDS,14.66666667,3.573873896,mean
481,CALF,30m,TOTAL,12.5,6.849999912,max
482,CALF,30m,TOTAL,11.91666667,3.075245029,mean
483,CALF,40m,DECIDUOUS SHRUBS,20,11.90000027,max
484,CALF,40m,DECIDUOUS SHRUBS,14,7.827272828,mean
485,CALF,40m,EVERGREEN SHRUBS,8,11.50000021,max
486,CALF,40m,EVERGREEN SHRUBS,5.5,4.545258644,mean
487,CALF,40m,GRAMINOIDS,20.33333333,14.39999938,max
488,CALF,40m,GRAMINOIDS,20.33333333,5.507775397,mean
489,CALF,40m,TOTAL,12.08333333,11.27499994,max
490,CALF,40m,TOTAL,9.958333333,5.235076718,mean
491,CALF,50m,DECIDUOUS SHRUBS,6.333333333,4.899999872,max
492,CALF,50m,DECIDUOUS SHRUBS,6.333333333,2.266666666,mean
493,CALF,50m,EVERGREEN SHRUBS,7.333333333,5.40000014,max
494,CALF,50m,EVERGREEN SHRUBS,6,2.245192311,mean
495,CALF,50m,GRAMINOIDS,12.75,8.200000226,max
496,CALF,50m,GRAMINOIDS,12.54166667,2.490816336,mean
497,CALF,50m,TOTAL,8.805555555,6.166666746,max
498,CALF,50m,TOTAL,8.291666666,2.334225104,mean
499,CALF,60m,EVERGREEN SHRUBS,0,7.100000232,max
500,CALF,60m,EVERGREEN SHRUBS,0,4.706250015,mean
501,CALF,60m,GRAMINOIDS,20.75,27.20000148,max
502,CALF,60m,GRAMINOIDS,18.54166667,5.573699037,mean
503,CALF,60m,TOTAL,10.375,17.15000086,max
504,CALF,60m,TOTAL,9.270833333,5.139974526,mean
505,CALF,70m,DECIDUOUS SHRUBS,17,22.30000049,max
506,CALF,70m,DECIDUOUS SHRUBS,11.08333333,8.344594609,mean
507,CALF,70m,EVERGREEN SHRUBS,0,16.89999998,max
508,CALF,70m,EVERGREEN SHRUBS,0,3.804838732,mean
509,CALF,70m,GRAMINOIDS,19.66666667,24.60000068,max
510,CALF,70m,GRAMINOIDS,19,7.111574082,mean
511,CALF,70m,TOTAL,12.22222222,21.26666705,max
512,CALF,70m,TOTAL,10.02777778,6.420335808,mean
513,CALF,80m,DECIDUOUS SHRUBS,29.66666667,25.69999993,max
514,CALF,80m,DECIDUOUS SHRUBS,13.4,6.499242452,mean
515,CALF,80m,EVERGREEN SHRUBS,0,5.799999833,max
516,CALF,80m,EVERGREEN SHRUBS,0,3.070666657,mean
517,CALF,80m,GRAMINOIDS,23,25.69999993,max
518,CALF,80m,GRAMINOIDS,23,5.649910899,mean
519,CALF,80m,TOTAL,17.55555556,19.06666656,max
520,CALF,80m,TOTAL,12.13333333,5.073273336,mean
521,CALF,90m,GRAMINOIDS,18.33333333,9.899999946,max
522,CALF,90m,GRAMINOIDS,18.33333333,4.48694582,mean
523,CALF,90m,TOTAL,18.33333333,9.899999946,max
524,CALF,90m,TOTAL,18.33333333,4.48694582,mean
525,COALCREEK,0m,DECIDUOUS SHRUBS,8.333333333,6.499999762,max
526,COALCREEK,0m,DECIDUOUS SHRUBS,8.333333333,5.022292446,mean
527,COALCREEK,0m,EVERGREEN SHRUBS,2.666666667,7.244600356,max
528,COALCREEK,0m,EVERGREEN SHRUBS,2,3.36872762,mean
529,COALCREEK,0m,GRAMINOIDS,9.333333333,6.300000101,max
530,COALCREEK,0m,GRAMINOIDS,9.333333333,2.121038651,mean
531,COALCREEK,0m,LICHENS,5,6.538644433,max
532,COALCREEK,0m,LICHENS,2.5,2.877172139,mean
533,COALCREEK,0m,TOTAL,6.333333333,6.645811163,max
534,COALCREEK,0m,TOTAL,5.541666666,3.347307714,mean
535,COALCREEK,10m,DECIDUOUS SHRUBS,8.333333333,7.800000161,max
536,COALCREEK,10m,DECIDUOUS SHRUBS,8.333333333,3.233386597,mean
537,COALCREEK,10m,EVERGREEN SHRUBS,1.666666667,7.100000232,max
538,COALCREEK,10m,EVERGREEN SHRUBS,1.666666667,2.431256682,mean
539,COALCREEK,10m,GRAMINOIDS,0,7.500000298,max
540,COALCREEK,10m,GRAMINOIDS,0,3.14694068,mean
541,COALCREEK,10m,LICHENS,3,6.100000069,max
542,COALCREEK,10m,LICHENS,1.888888889,1.655672224,mean
543,COALCREEK,10m,TOTAL,3.25,7.12500019,max
544,COALCREEK,10m,TOTAL,2.972222222,2.616814046,mean
545,COALCREEK,20m,DECIDUOUS SHRUBS,21.33333333,17.80000031,max
546,COALCREEK,20m,DECIDUOUS SHRUBS,12,5.653910636,mean
547,COALCREEK,20m,EVERGREEN SHRUBS,4.333333333,10.59999987,max
548,COALCREEK,20m,EVERGREEN SHRUBS,4.333333333,4.439024421,mean
549,COALCREEK,20m,GRAMINOIDS,16.66666667,11.20000035,max
550,COALCREEK,20m,GRAMINOIDS,16.66666667,7.810000058,mean
551,COALCREEK,20m,LICHENS,3.5,6.700000167,max
552,COALCREEK,20m,LICHENS,2.166666667,3.150000015,mean
553,COALCREEK,20m,TOTAL,9.166666667,12.8200002,max
554,COALCREEK,20m,TOTAL,7.033333334,6.124125477,mean
555,COALCREEK,30m,DECIDUOUS SHRUBS,12.33333333,11.20000035,max
556,COALCREEK,30m,DECIDUOUS SHRUBS,12.33333333,5.746451636,mean
557,COALCREEK,30m,EVERGREEN SHRUBS,3.666666667,9.000000358,max
558,COALCREEK,30m,EVERGREEN SHRUBS,3.166666667,4.167741952,mean
559,COALCREEK,30m,LICHENS,5.333333333,8.69999975,max
560,COALCREEK,30m,LICHENS,2.851851852,4.758695637,mean
561,COALCREEK,30m,TOTAL,5.333333333,10.0250002,max
562,COALCREEK,30m,TOTAL,4.587962962,5.459740168,mean
563,COALCREEK,40m,DECIDUOUS SHRUBS,1.333333333,3.500000015,max
564,COALCREEK,40m,DECIDUOUS SHRUBS,1.333333333,1.578666678,mean
565,COALCREEK,40m,EVERGREEN SHRUBS,4,4.500000179,max
566,COALCREEK,40m,EVERGREEN SHRUBS,4,1.491764729,mean
567,COALCREEK,40m,GRAMINOIDS,4.666666667,4.199999943,max
568,COALCREEK,40m,GRAMINOIDS,4.666666667,1.776470602,mean
569,COALCREEK,40m,LICHENS,3,4.500000179,max
570,COALCREEK,40m,LICHENS,1.666666667,1.467500016,mean
571,COALCREEK,40m,TOTAL,2.6,3.740000054,max
572,COALCREEK,40m,TOTAL,2.333333333,1.312779395,mean
573,COALCREEK,50m,DECIDUOUS SHRUBS,0,8.399999887,max
574,COALCREEK,50m,DECIDUOUS SHRUBS,0,3.978260882,mean
575,COALCREEK,50m,EVERGREEN SHRUBS,7.333333333,6.400000304,max
576,COALCREEK,50m,EVERGREEN SHRUBS,7.333333333,2.04896756,mean
577,COALCREEK,50m,GRAMINOIDS,8,5.299999937,max
578,COALCREEK,50m,GRAMINOIDS,8,1.788888873,mean
579,COALCREEK,50m,LICHENS,4,4.100000113,max
580,COALCREEK,50m,LICHENS,2.018518518,1.458441559,mean
581,COALCREEK,50m,TOTAL,3.866666667,6.780000106,max
582,COALCREEK,50m,TOTAL,3.47037037,3.519197504,mean
583,COALCREEK,60m,EVERGREEN SHRUBS,3,4.199999943,max
584,COALCREEK,60m,EVERGREEN SHRUBS,3,2.292307701,mean
585,COALCREEK,60m,GRAMINOIDS,13,2.500000037,max
586,COALCREEK,60m,GRAMINOIDS,13,1.161538496,mean
587,COALCREEK,60m,LICHENS,2.333333333,4.199999943,max
588,COALCREEK,60m,LICHENS,1.375,2.159259299,mean
589,COALCREEK,60m,TOTAL,6.111111111,3.633333308,max
590,COALCREEK,60m,TOTAL,5.791666667,1.871035165,mean
591,COALCREEK,70m,EVERGREEN SHRUBS,2,3.999999911,max
592,COALCREEK,70m,EVERGREEN SHRUBS,2,1.187500035,mean
593,COALCREEK,70m,GRAMINOIDS,7,3.999999911,max
594,COALCREEK,70m,GRAMINOIDS,7,1.1403509,mean
595,COALCREEK,70m,LICHENS,3,4.399999976,max
596,COALCREEK,70m,LICHENS,1.666666667,0.771835454,mean
597,COALCREEK,70m,TOTAL,4,4.133333266,max
598,COALCREEK,70m,TOTAL,3.555555556,1.033228796,mean
599,COALCREEK,80m,DECIDUOUS SHRUBS,1.666666667,4.399999976,max
600,COALCREEK,80m,DECIDUOUS SHRUBS,1.666666667,2.822222219,mean
601,COALCREEK,80m,EVERGREEN SHRUBS,2.666666667,4.399999976,max
602,COALCREEK,80m,EVERGREEN SHRUBS,2.666666667,1.747368428,mean
603,COALCREEK,80m,GRAMINOIDS,5.333333333,1.400000043,max
604,COALCREEK,80m,GRAMINOIDS,5.166666667,0.9647059,mean
605,COALCREEK,80m,LICHENS,2,1.899999939,max
606,COALCREEK,80m,LICHENS,1.222222222,0.967741943,mean
607,COALCREEK,80m,TOTAL,2.916666667,3.024999984,max
608,COALCREEK,80m,TOTAL,2.680555556,1.625509623,mean
609,COALCREEK,90m,EVERGREEN SHRUBS,4,2.300000004,max
610,COALCREEK,90m,EVERGREEN SHRUBS,3,0.762573104,mean
611,COALCREEK,90m,LICHENS,2,3.099999949,max
612,COALCREEK,90m,LICHENS,1.296296296,0.358333334,mean
613,COALCREEK,90m,TOTAL,3,2.699999977,max
614,COALCREEK,90m,TOTAL,2.148148148,0.560453219,mean
615,DEW,0m,DECIDUOUS SHRUBS,3,4.300000146,max
616,DEW,0m,DECIDUOUS SHRUBS,1.916666667,3.019642885,mean
617,DEW,0m,EVERGREEN SHRUBS,1,3.599999845,max
618,DEW,0m,EVERGREEN SHRUBS,1,1.763157913,mean
619,DEW,0m,FORBS,1,3.999999911,max
620,DEW,0m,FORBS,1,1.978787894,mean
621,DEW,0m,GRAMINOIDS,7,3.999999911,max
622,DEW,0m,GRAMINOIDS,7,1.868376085,mean
623,DEW,0m,LICHENS,1,3.099999949,max
624,DEW,0m,LICHENS,1,0.582608702,mean
625,DEW,0m,TOTAL,2.6,3.799999952,max
626,DEW,0m,TOTAL,2.383333333,1.842514696,mean
627,DEW,10m,DECIDUOUS SHRUBS,14,10.81597805,max
628,DEW,10m,DECIDUOUS SHRUBS,8.777777778,2.661158142,mean
629,DEW,10m,EVERGREEN SHRUBS,7,8.745066822,max
630,DEW,10m,EVERGREEN SHRUBS,7,2.573846048,mean
631,DEW,10m,GRAMINOIDS,15.33333333,4.600000009,max
632,DEW,10m,GRAMINOIDS,15.33333333,2.303552101,mean
633,DEW,10m,TOTAL,12.11111111,8.053681627,max
634,DEW,10m,TOTAL,10.37037037,2.512852097,mean
635,DEW,20m,DECIDUOUS SHRUBS,9,5.49999997,max
636,DEW,20m,DECIDUOUS SHRUBS,4.833333334,3.775675713,mean
637,DEW,20m,EVERGREEN SHRUBS,4.666666667,6.700000167,max
638,DEW,20m,EVERGREEN SHRUBS,3.666666667,1.541733876,mean
639,DEW,20m,GRAMINOIDS,13,6.80000037,max
640,DEW,20m,GRAMINOIDS,13,1.6469697,mean
641,DEW,20m,LICHENS,2,2.999999933,max
642,DEW,20m,LICHENS,1.333333333,1.228571431,mean
643,DEW,20m,TOTAL,7.166666667,5.50000011,max
644,DEW,20m,TOTAL,5.708333333,2.04823768,mean
645,DEW,30m,DECIDUOUS SHRUBS,2,4.100000113,max
646,DEW,30m,DECIDUOUS SHRUBS,1.5,2.045341622,mean
647,DEW,30m,EVERGREEN SHRUBS,1,1.799999923,max
648,DEW,30m,EVERGREEN SHRUBS,1,1.222727295,mean
649,DEW,30m,GRAMINOIDS,7,4.100000113,max
650,DEW,30m,GRAMINOIDS,7,1.753278702,mean
651,DEW,30m,LICHENS,1,2.300000004,max
652,DEW,30m,LICHENS,1,0.790769247,mean
653,DEW,30m,TOTAL,2.75,3.075000038,max
654,DEW,30m,TOTAL,2.625,1.453029217,mean
655,DEW,40m,DECIDUOUS SHRUBS,9.333333333,7.800000161,max
656,DEW,40m,DECIDUOUS SHRUBS,9.333333333,3.572059258,mean
657,DEW,40m,EVERGREEN SHRUBS,4.666666667,7.100000232,max
658,DEW,40m,EVERGREEN SHRUBS,3.777777778,3.665916872,mean
659,DEW,40m,FORBS,0,6.80000037,max
660,DEW,40m,FORBS,0,4.114698338,mean
661,DEW,40m,GRAMINOIDS,18.66666667,7.800000161,max
662,DEW,40m,GRAMINOIDS,18.66666667,3.9380592,mean
663,DEW,40m,TOTAL,8.166666668,7.375000231,max
664,DEW,40m,TOTAL,7.944444445,3.822683417,mean
665,DEW,50m,DECIDUOUS SHRUBS,6,3.999999911,max
666,DEW,50m,DECIDUOUS SHRUBS,3.833333334,1.429959179,mean
667,DEW,50m,EVERGREEN SHRUBS,1,2.899999917,max
668,DEW,50m,EVERGREEN SHRUBS,1,1.027777781,mean
669,DEW,50m,GRAMINOIDS,19.33333333,4.899999872,max
670,DEW,50m,GRAMINOIDS,19.33333333,2.54637578,mean
671,DEW,50m,LICHENS,1.333333333,2.899999917,max
672,DEW,50m,LICHENS,1.041666667,0.929885109,mean
673,DEW,50m,TOTAL,6.916666666,3.674999904,max
674,DEW,50m,TOTAL,6.302083333,1.483499462,mean
675,DEW,60m,EVERGREEN SHRUBS,1,5.099999905,max
676,DEW,60m,EVERGREEN SHRUBS,1,2.51949154,mean
677,DEW,60m,FORBS,1,3.099999949,max
678,DEW,60m,FORBS,1,1.703333323,mean
679,DEW,60m,GRAMINOIDS,5,3.799999878,max
680,DEW,60m,GRAMINOIDS,5,2.40000001,mean
681,DEW,60m,LICHENS,1.333333333,3.400000185,max
682,DEW,60m,LICHENS,1.066666667,0.904000002,mean
683,DEW,60m,TOTAL,2.083333333,3.849999979,max
684,DEW,60m,TOTAL,2.016666667,1.881706219,mean
685,DEW,70m,DECIDUOUS SHRUBS,3.666666667,5.700000003,max
686,DEW,70m,DECIDUOUS SHRUBS,2.333333334,2.697938157,mean
687,DEW,70m,EVERGREEN SHRUBS,5,4.300000146,max
688,DEW,70m,EVERGREEN SHRUBS,3.166666667,1.482758634,mean
689,DEW,70m,GRAMINOIDS,9.666666667,2.800000086,max
690,DEW,70m,GRAMINOIDS,9.666666667,1.205000005,mean
691,DEW,70m,LICHENS,1.333333333,2.300000004,max
692,DEW,70m,LICHENS,1.033333333,0.369565214,mean
693,DEW,70m,TOTAL,4.916666667,3.77500006,max
694,DEW,70m,TOTAL,4.05,1.438815503,mean
695,DEW,80m,DECIDUOUS SHRUBS,2.666666667,5.200000107,max
696,DEW,80m,DECIDUOUS SHRUBS,2.333333334,1.778571433,mean
697,DEW,80m,EVERGREEN SHRUBS,1.666666667,5.099999905,max
698,DEW,80m,EVERGREEN SHRUBS,1.333333334,1.284792632,mean
699,DEW,80m,GRAMINOIDS,10.66666667,4.699999839,max
700,DEW,80m,GRAMINOIDS,10.66666667,1.396491225,mean
701,DEW,80m,LICHENS,1.333333333,2.400000021,max
702,DEW,80m,LICHENS,1.047619048,0.584397167,mean
703,DEW,80m,TOTAL,4.083333334,4.349999968,max
704,DEW,80m,TOTAL,3.845238096,1.261063114,mean
705,DEW,90m,DECIDUOUS SHRUBS,2.333333333,5.200000107,max
706,DEW,90m,DECIDUOUS SHRUBS,1.777777778,2.058208965,mean
707,DEW,90m,EVERGREEN SHRUBS,1,4.199999943,max
708,DEW,90m,EVERGREEN SHRUBS,1,2.465432101,mean
709,DEW,90m,FORBS,2,3.299999982,max
710,DEW,90m,FORBS,1.833333334,2.133333314,mean
711,DEW,90m,GRAMINOIDS,0,4.899999872,max
712,DEW,90m,GRAMINOIDS,0,1.727450985,mean
713,DEW,90m,LICHENS,1,2.899999917,max
714,DEW,90m,LICHENS,1,0.952413797,mean
715,DEW,90m,TOTAL,1.266666667,4.099999964,max
716,DEW,90m,TOTAL,1.122222222,1.867367833,mean
717,EXCELSIOR,0m,EVERGREEN SHRUBS,4.666666667,2.199999988,max
718,EXCELSIOR,0m,EVERGREEN SHRUBS,3.5,0.855000006,mean
719,EXCELSIOR,0m,LICHENS,2.333333333,3.599999845,max
720,EXCELSIOR,0m,LICHENS,1.606060606,1.01688312,mean
721,EXCELSIOR,0m,TOTAL,3.5,2.899999917,max
722,EXCELSIOR,0m,TOTAL,2.553030303,0.935941563,mean
723,EXCELSIOR,10m,DECIDUOUS SHRUBS,16,6.80000037,max
724,EXCELSIOR,10m,DECIDUOUS SHRUBS,9.333333334,2.496774229,mean
725,EXCELSIOR,10m,EVERGREEN SHRUBS,3.666666667,7.599999756,max
726,EXCELSIOR,10m,EVERGREEN SHRUBS,2.666666667,4.454761905,mean
727,EXCELSIOR,10m,GRAMINOIDS,21,7.00000003,max
728,EXCELSIOR,10m,GRAMINOIDS,21,3.205882407,mean
729,EXCELSIOR,10m,LICHENS,3.666666667,7.400000095,max
730,EXCELSIOR,10m,LICHENS,1.814814815,1.666281961,mean
731,EXCELSIOR,10m,TOTAL,11.08333333,7.200000063,max
732,EXCELSIOR,10m,TOTAL,8.703703704,2.955925126,mean
733,EXCELSIOR,20m,DECIDUOUS SHRUBS,4,18.70000064,max
734,EXCELSIOR,20m,DECIDUOUS SHRUBS,2.833333334,5.477952783,mean
735,EXCELSIOR,20m,EVERGREEN SHRUBS,4,18.70000064,max
736,EXCELSIOR,20m,EVERGREEN SHRUBS,2.833333334,2.929639904,mean
737,EXCELSIOR,20m,LICHENS,3,13.79999965,max
738,EXCELSIOR,20m,LICHENS,1.545454545,1.91709401,mean
739,EXCELSIOR,20m,TOTAL,2.75,17.37500019,max
740,EXCELSIOR,20m,TOTAL,1.803030303,3.186796677,mean
741,EXCELSIOR,30m,EVERGREEN SHRUBS,3.333333333,12.99999952,max
742,EXCELSIOR,30m,EVERGREEN SHRUBS,3.333333333,3.772183104,mean
743,EXCELSIOR,30m,GRAMINOIDS,9.666666667,12.3999998,max
744,EXCELSIOR,30m,GRAMINOIDS,8.444444445,2.816438348,mean
745,EXCELSIOR,30m,LICHENS,4,12.99999952,max
746,EXCELSIOR,30m,LICHENS,2.083333333,2.901034497,mean
747,EXCELSIOR,30m,TOTAL,5.666666667,12.79999961,max
748,EXCELSIOR,30m,TOTAL,4.62037037,3.16321865,mean
749,EXCELSIOR,50m,LICHENS,2,4.100000113,max
750,EXCELSIOR,50m,LICHENS,1.185185185,1.533151656,mean
751,EXCELSIOR,50m,TOTAL,2,4.100000113,max
752,EXCELSIOR,50m,TOTAL,1.185185185,1.533151656,mean
753,EXCELSIOR,60m,DECIDUOUS SHRUBS,2.666666667,10.30000001,max
754,EXCELSIOR,60m,DECIDUOUS SHRUBS,2.666666667,4.704895117,mean
755,EXCELSIOR,60m,EVERGREEN SHRUBS,2,10.30000001,max
756,EXCELSIOR,60m,EVERGREEN SHRUBS,2,5.47714293,mean
757,EXCELSIOR,60m,LICHENS,2.333333333,9.499999881,max
758,EXCELSIOR,60m,LICHENS,1.666666667,5.066129036,mean
759,EXCELSIOR,60m,TOTAL,2.333333333,10.0333333,max
760,EXCELSIOR,60m,TOTAL,2.111111111,5.082722361,mean
761,EXCELSIOR,70m,DECIDUOUS SHRUBS,24.66666667,31.29999936,max
762,EXCELSIOR,70m,DECIDUOUS SHRUBS,24.66666667,15.75441172,mean
763,EXCELSIOR,70m,EVERGREEN SHRUBS,4.666666667,24.79999959,max
764,EXCELSIOR,70m,EVERGREEN SHRUBS,4.666666667,16.24545462,mean
765,EXCELSIOR,70m,LICHENS,2.666666667,14.30000067,max
766,EXCELSIOR,70m,LICHENS,2.095238095,8.945454655,mean
767,EXCELSIOR,70m,TOTAL,8.000000001,23.59999977,max
768,EXCELSIOR,70m,TOTAL,7.857142858,12.37784811,mean
769,EXCELSIOR,80m,DECIDUOUS SHRUBS,21.33333333,25.29999912,max
770,EXCELSIOR,80m,DECIDUOUS SHRUBS,21.33333333,12.94232556,mean
771,EXCELSIOR,80m,EVERGREEN SHRUBS,5,26.19999945,max
772,EXCELSIOR,80m,EVERGREEN SHRUBS,4.5,9.345283007,mean
773,EXCELSIOR,80m,TOTAL,13.16666667,25.74999928,max
774,EXCELSIOR,80m,TOTAL,12.91666667,11.14380428,mean
775,EXCELSIOR,90m,DECIDUOUS SHRUBS,3,22.10000008,max
776,EXCELSIOR,90m,DECIDUOUS SHRUBS,3,3.567336696,mean
777,EXCELSIOR,90m,EVERGREEN SHRUBS,5,22.10000008,max
778,EXCELSIOR,90m,EVERGREEN SHRUBS,4.833333334,2.223492066,mean
779,EXCELSIOR,90m,GRAMINOIDS,16,2.899999917,max
780,EXCELSIOR,90m,GRAMINOIDS,16,1.577777767,mean
781,EXCELSIOR,90m,LICHENS,4,4.899999872,max
782,EXCELSIOR,90m,LICHENS,2,1.777987426,mean
783,EXCELSIOR,90m,TOTAL,7,12.99999999,max
784,EXCELSIOR,90m,TOTAL,6.458333333,2.286648489,mean
785,FIRTH,0m,EVERGREEN SHRUBS,3.333333333,7.999999821,max
786,FIRTH,0m,EVERGREEN SHRUBS,3.166666667,3.819587645,mean
787,FIRTH,0m,GRAMINOIDS,17.33333333,9.499999881,max
788,FIRTH,0m,GRAMINOIDS,17.33333333,4.329215118,mean
789,FIRTH,0m,TOTAL,10.33333333,8.749999851,max
790,FIRTH,0m,TOTAL,10.25,4.074401381,mean
791,FIRTH,10m,GRAMINOIDS,19.66666667,8.69999975,max
792,FIRTH,10m,GRAMINOIDS,19.66666667,2.53886012,mean
793,FIRTH,10m,TOTAL,19.66666667,8.69999975,max
794,FIRTH,10m,TOTAL,19.66666667,2.53886012,mean
