site_code,quadrat_num,PFT,summaryType,height
PRINDLE,0m,EVERGREEN SHRUBS,max,0.090999998
PRINDLE,0m,EVERGREEN SHRUBS,mean,0.04709375
PRINDLE,0m,FORBS,max,0.005
PRINDLE,0m,FORBS,mean,0.005
PRINDLE,0m,GRAMINOIDS,max,0.082000002
PRINDLE,0m,GRAMINOIDS,mean,0.024579399
PRINDLE,0m,LICHENS,max,0.090999998
PRINDLE,0m,LICHENS,mean,0.016502732
PRINDLE,0m,NON VEGETATED,max,0.037
PRINDLE,0m,NON VEGETATED,mean,0.011714286
PRINDLE,10m,BRYOPHYTES,max,0.023
PRINDLE,10m,BRYOPHYTES,mean,0.009666667
PRINDLE,10m,DECIDUOUS SHRUBS,max,0.02
PRINDLE,10m,DECIDUOUS SHRUBS,mean,0.017
PRINDLE,10m,EVERGREEN SHRUBS,max,0.037
PRINDLE,10m,EVERGREEN SHRUBS,mean,0.015460064
PRINDLE,10m,FORBS,max,0.023
PRINDLE,10m,FORBS,mean,0.0115
PRINDLE,10m,GRAMINOIDS,max,0.005
PRINDLE,10m,GRAMINOIDS,mean,0.0024
PRINDLE,10m,LICHENS,max,0.035999998
PRINDLE,10m,LICHENS,mean,0.009566667
PRINDLE,10m,NON VEGETATED,max,0.035999998
PRINDLE,10m,NON VEGETATED,mean,0.00711399
PRINDLE,20m,BRYOPHYTES,max,0.027000001
PRINDLE,20m,BRYOPHYTES,mean,0.01115
PRINDLE,20m,DECIDUOUS SHRUBS,max,0.071000002
PRINDLE,20m,DECIDUOUS SHRUBS,mean,0.0304
PRINDLE,20m,EVERGREEN SHRUBS,max,0.094999999
PRINDLE,20m,EVERGREEN SHRUBS,mean,0.018429907
PRINDLE,20m,FORBS,max,0.055
PRINDLE,20m,FORBS,mean,0.018666667
PRINDLE,20m,GRAMINOIDS,max,0.090000004
PRINDLE,20m,GRAMINOIDS,mean,0.031018519
PRINDLE,20m,LICHENS,max,0.050000001
PRINDLE,20m,LICHENS,mean,0.007727273
PRINDLE,20m,NON VEGETATED,max,0.055
PRINDLE,20m,NON VEGETATED,mean,0.007754839
PRINDLE,30m,BRYOPHYTES,max,0.048999999
PRINDLE,30m,BRYOPHYTES,mean,0.017868421
PRINDLE,30m,DECIDUOUS SHRUBS,max,0.041000001
PRINDLE,30m,DECIDUOUS SHRUBS,mean,0.028
PRINDLE,30m,EVERGREEN SHRUBS,max,0.052000001
PRINDLE,30m,EVERGREEN SHRUBS,mean,0.026853659
PRINDLE,30m,FORBS,max,0.003
PRINDLE,30m,FORBS,mean,0.002
PRINDLE,30m,GRAMINOIDS,max,0.057
PRINDLE,30m,GRAMINOIDS,mean,0.033707965
PRINDLE,30m,LICHENS,max,0.050000001
PRINDLE,30m,LICHENS,mean,0.013223603
PRINDLE,30m,NON VEGETATED,max,0.045000002
PRINDLE,30m,NON VEGETATED,mean,0.01706383
PRINDLE,40m,BRYOPHYTES,max,0.026000001
PRINDLE,40m,BRYOPHYTES,mean,0.012625
PRINDLE,40m,DECIDUOUS SHRUBS,max,0.052999999
PRINDLE,40m,DECIDUOUS SHRUBS,mean,0.0343
PRINDLE,40m,EVERGREEN SHRUBS,max,0.052999999
PRINDLE,40m,EVERGREEN SHRUBS,mean,0.028551724
PRINDLE,40m,FORBS,max,0.052999999
PRINDLE,40m,FORBS,mean,0.024727273
PRINDLE,40m,GRAMINOIDS,max,0.052999999
PRINDLE,40m,GRAMINOIDS,mean,0.023237554
PRINDLE,40m,LICHENS,max,0.046
PRINDLE,40m,LICHENS,mean,0.015603385
PRINDLE,40m,NON VEGETATED,max,0.039999999
PRINDLE,40m,NON VEGETATED,mean,0.012488889
PRINDLE,40m,TREES,max,0.043000001
PRINDLE,40m,TREES,mean,0.043000001
PRINDLE,50m,BRYOPHYTES,max,0.030999999
PRINDLE,50m,BRYOPHYTES,mean,0.015631579
PRINDLE,50m,DECIDUOUS SHRUBS,max,0.046
PRINDLE,50m,DECIDUOUS SHRUBS,mean,0.023333333
PRINDLE,50m,EVERGREEN SHRUBS,max,0.071999997
PRINDLE,50m,EVERGREEN SHRUBS,mean,0.030785166
PRINDLE,50m,FORBS,max,0.037
PRINDLE,50m,FORBS,mean,0.034333333
PRINDLE,50m,GRAMINOIDS,max,0.068000004
PRINDLE,50m,GRAMINOIDS,mean,0.034283582
PRINDLE,50m,LICHENS,max,0.064999998
PRINDLE,50m,LICHENS,mean,0.019739496
PRINDLE,50m,NON VEGETATED,max,0.064999998
PRINDLE,50m,NON VEGETATED,mean,0.017925
PRINDLE,60m,BRYOPHYTES,max,0.023
PRINDLE,60m,BRYOPHYTES,mean,0.012
PRINDLE,60m,DECIDUOUS SHRUBS,max,0.061000001
PRINDLE,60m,DECIDUOUS SHRUBS,mean,0.032361111
PRINDLE,60m,EVERGREEN SHRUBS,max,0.068000004
PRINDLE,60m,EVERGREEN SHRUBS,mean,0.02977591
PRINDLE,60m,FORBS,max,0.032000002
PRINDLE,60m,FORBS,mean,0.015857143
PRINDLE,60m,GRAMINOIDS,max,0.068000004
PRINDLE,60m,GRAMINOIDS,mean,0.032735043
PRINDLE,60m,LICHENS,max,0.052999999
PRINDLE,60m,LICHENS,mean,0.02555814
PRINDLE,60m,NON VEGETATED,max,0.043000001
PRINDLE,60m,NON VEGETATED,mean,0.01125
PRINDLE,60m,TREES,max,0.048999999
PRINDLE,60m,TREES,mean,0.036499999
PRINDLE,70m,BRYOPHYTES,max,0.050000001
PRINDLE,70m,BRYOPHYTES,mean,0.013952381
PRINDLE,70m,DECIDUOUS SHRUBS,max,0.063000001
PRINDLE,70m,DECIDUOUS SHRUBS,mean,0.024194685
PRINDLE,70m,EVERGREEN SHRUBS,max,0.090999998
PRINDLE,70m,EVERGREEN SHRUBS,mean,0.028709844
PRINDLE,70m,FORBS,max,0.026074667
PRINDLE,70m,FORBS,mean,0.019024889
PRINDLE,70m,GRAMINOIDS,max,0.111000001
PRINDLE,70m,GRAMINOIDS,mean,0.035864149
PRINDLE,70m,LICHENS,max,0.056000002
PRINDLE,70m,LICHENS,mean,0.013773655
PRINDLE,70m,NON VEGETATED,max,0.075999998
PRINDLE,70m,NON VEGETATED,mean,0.009803681
PRINDLE,80m,BRYOPHYTES,max,0.103
PRINDLE,80m,BRYOPHYTES,mean,0.032307692
PRINDLE,80m,DECIDUOUS SHRUBS,max,0.018999999
PRINDLE,80m,DECIDUOUS SHRUBS,mean,0.018999999
PRINDLE,80m,EVERGREEN SHRUBS,max,0.122000001
PRINDLE,80m,EVERGREEN SHRUBS,mean,0.072684411
PRINDLE,80m,FORBS,max,0.057999998
PRINDLE,80m,FORBS,mean,0.047999999
PRINDLE,80m,GRAMINOIDS,max,0.118000001
PRINDLE,80m,GRAMINOIDS,mean,0.063404858
PRINDLE,80m,LICHENS,max,0.086999997
PRINDLE,80m,LICHENS,mean,0.027268293
PRINDLE,80m,NON VEGETATED,max,0.103
PRINDLE,80m,NON VEGETATED,mean,0.0305
PRINDLE,80m,TREES,max,0.035
PRINDLE,80m,TREES,mean,0.035
PRINDLE,90m,DECIDUOUS SHRUBS,max,0.083999999
PRINDLE,90m,DECIDUOUS SHRUBS,mean,0.063100001
PRINDLE,90m,EVERGREEN SHRUBS,max,0.088
PRINDLE,90m,EVERGREEN SHRUBS,mean,0.050491429
PRINDLE,90m,FORBS,max,0.071000002
PRINDLE,90m,FORBS,mean,0.032705883
PRINDLE,90m,GRAMINOIDS,max,0.088
PRINDLE,90m,GRAMINOIDS,mean,0.041259068
PRINDLE,90m,LICHENS,max,0.074000001
PRINDLE,90m,LICHENS,mean,0.034454545
PRINDLE,90m,NON VEGETATED,max,0.029999999
PRINDLE,90m,NON VEGETATED,mean,0.019090909
QUARTZ02,0m,EVERGREEN SHRUBS,max,0.044
QUARTZ02,0m,EVERGREEN SHRUBS,mean,0.01608046
QUARTZ02,0m,GRAMINOIDS,max,0.037999999
QUARTZ02,0m,GRAMINOIDS,mean,0.013969697
QUARTZ02,0m,LICHENS,max,0.044
QUARTZ02,0m,LICHENS,mean,0.018051756
QUARTZ02,0m,NON VEGETATED,max,0.043000001
QUARTZ02,0m,NON VEGETATED,mean,0.01459375
QUARTZ02,10m,BRYOPHYTES,max,0.046
QUARTZ02,10m,BRYOPHYTES,mean,0.027333333
QUARTZ02,10m,EVERGREEN SHRUBS,max,0.055
QUARTZ02,10m,EVERGREEN SHRUBS,mean,0.037831396
QUARTZ02,10m,GRAMINOIDS,max,0.055
QUARTZ02,10m,GRAMINOIDS,mean,0.033982143
QUARTZ02,10m,LICHENS,max,0.052000001
QUARTZ02,10m,LICHENS,mean,0.025193925
QUARTZ02,10m,NON VEGETATED,max,0.055
QUARTZ02,10m,NON VEGETATED,mean,0.013253425
QUARTZ02,20m,BRYOPHYTES,max,0.056000002
QUARTZ02,20m,BRYOPHYTES,mean,0.0515
QUARTZ02,20m,DECIDUOUS SHRUBS,max,0.135000005
QUARTZ02,20m,DECIDUOUS SHRUBS,mean,0.059807992
QUARTZ02,20m,EVERGREEN SHRUBS,max,0.135000005
QUARTZ02,20m,EVERGREEN SHRUBS,mean,0.052527937
QUARTZ02,20m,GRAMINOIDS,max,0.037999999
QUARTZ02,20m,GRAMINOIDS,mean,0.027
QUARTZ02,20m,LICHENS,max,0.039000001
QUARTZ02,20m,LICHENS,mean,0.025631579
QUARTZ02,30m,BRYOPHYTES,max,0.052999999
QUARTZ02,30m,BRYOPHYTES,mean,0.02536
QUARTZ02,30m,DECIDUOUS SHRUBS,max,0.077
QUARTZ02,30m,DECIDUOUS SHRUBS,mean,0.054749999
QUARTZ02,30m,EVERGREEN SHRUBS,max,0.086999997
QUARTZ02,30m,EVERGREEN SHRUBS,mean,0.044465517
QUARTZ02,30m,GRAMINOIDS,max,0.066
QUARTZ02,30m,GRAMINOIDS,mean,0.033117647
QUARTZ02,30m,LICHENS,max,0.086999997
QUARTZ02,30m,LICHENS,mean,0.036821285
QUARTZ02,30m,NON VEGETATED,max,0.057999998
QUARTZ02,30m,NON VEGETATED,mean,0.018296296
QUARTZ02,40m,DECIDUOUS SHRUBS,max,0.072999999
QUARTZ02,40m,DECIDUOUS SHRUBS,mean,0.053862573
QUARTZ02,40m,EVERGREEN SHRUBS,max,0.075000003
QUARTZ02,40m,EVERGREEN SHRUBS,mean,0.040795694
QUARTZ02,40m,GRAMINOIDS,max,0.068000004
QUARTZ02,40m,GRAMINOIDS,mean,0.032597904
QUARTZ02,40m,LICHENS,max,0.079000004
QUARTZ02,40m,LICHENS,mean,0.034469103
QUARTZ02,40m,NON VEGETATED,max,0.054000001
QUARTZ02,40m,NON VEGETATED,mean,0.033714286
QUARTZ02,50m,BRYOPHYTES,max,0.039000001
QUARTZ02,50m,BRYOPHYTES,mean,0.014090909
QUARTZ02,50m,DECIDUOUS SHRUBS,max,0.034000002
QUARTZ02,50m,DECIDUOUS SHRUBS,mean,0.034000002
QUARTZ02,50m,EVERGREEN SHRUBS,max,0.048
QUARTZ02,50m,EVERGREEN SHRUBS,mean,0.0294375
QUARTZ02,50m,GRAMINOIDS,max,0.050000001
QUARTZ02,50m,GRAMINOIDS,mean,0.029281457
QUARTZ02,50m,LICHENS,max,0.043000001
QUARTZ02,50m,LICHENS,mean,0.020391111
QUARTZ02,50m,NON VEGETATED,max,0.048
QUARTZ02,50m,NON VEGETATED,mean,0.015153846
QUARTZ02,60m,BRYOPHYTES,max,0.044
QUARTZ02,60m,BRYOPHYTES,mean,0.020454545
QUARTZ02,60m,DECIDUOUS SHRUBS,max,0.072999999
QUARTZ02,60m,DECIDUOUS SHRUBS,mean,0.037258824
QUARTZ02,60m,EVERGREEN SHRUBS,max,0.057
QUARTZ02,60m,EVERGREEN SHRUBS,mean,0.030448171
QUARTZ02,60m,FORBS,max,0.027000001
QUARTZ02,60m,FORBS,mean,0.027000001
QUARTZ02,60m,GRAMINOIDS,max,0.052999999
QUARTZ02,60m,GRAMINOIDS,mean,0.036028986
QUARTZ02,60m,LICHENS,max,0.046999998
QUARTZ02,60m,LICHENS,mean,0.018599778
QUARTZ02,60m,NON VEGETATED,max,0.030999999
QUARTZ02,60m,NON VEGETATED,mean,0.0213
QUARTZ02,60m,TREES,max,0.015
QUARTZ02,60m,TREES,mean,0.015
QUARTZ02,70m,DECIDUOUS SHRUBS,max,0.061999999
QUARTZ02,70m,DECIDUOUS SHRUBS,mean,0.039
QUARTZ02,70m,EVERGREEN SHRUBS,max,0.082000002
QUARTZ02,70m,EVERGREEN SHRUBS,mean,0.043834356
QUARTZ02,70m,FORBS,max,0.066
QUARTZ02,70m,FORBS,mean,0.064666669
QUARTZ02,70m,GRAMINOIDS,max,0.057999998
QUARTZ02,70m,GRAMINOIDS,mean,0.037612245
QUARTZ02,70m,LICHENS,max,0.067000002
QUARTZ02,70m,LICHENS,mean,0.026011442
QUARTZ02,70m,NON VEGETATED,max,0.067000002
QUARTZ02,70m,NON VEGETATED,mean,0.022351191
QUARTZ02,80m,DECIDUOUS SHRUBS,max,0.037
QUARTZ02,80m,DECIDUOUS SHRUBS,mean,0.036499999
QUARTZ02,80m,EVERGREEN SHRUBS,max,0.068999998
QUARTZ02,80m,EVERGREEN SHRUBS,mean,0.045164949
QUARTZ02,80m,GRAMINOIDS,max,0.064000003
QUARTZ02,80m,GRAMINOIDS,mean,0.03918
QUARTZ02,80m,LICHENS,max,0.07
QUARTZ02,80m,LICHENS,mean,0.033238731
QUARTZ02,80m,NON VEGETATED,max,0.057999998
QUARTZ02,80m,NON VEGETATED,mean,0.0172
QUARTZ02,90m,EVERGREEN SHRUBS,max,0.048999999
QUARTZ02,90m,EVERGREEN SHRUBS,mean,0.01970303
QUARTZ02,90m,LICHENS,max,0.048
QUARTZ02,90m,LICHENS,mean,0.015198171
QUARTZ02,90m,NON VEGETATED,max,0.035999998
QUARTZ02,90m,NON VEGETATED,mean,0.006546584
SCHAR,0m,DECIDUOUS SHRUBS,max,0.012
SCHAR,0m,DECIDUOUS SHRUBS,mean,0.009
SCHAR,0m,EVERGREEN SHRUBS,max,0.039871555
SCHAR,0m,EVERGREEN SHRUBS,mean,0.013648139
SCHAR,0m,GRAMINOIDS,max,0.029999999
SCHAR,0m,GRAMINOIDS,mean,0.010441177
SCHAR,0m,LICHENS,max,0.026000001
SCHAR,0m,LICHENS,mean,0.004866667
SCHAR,0m,NON VEGETATED,max,0.027000001
SCHAR,0m,NON VEGETATED,mean,0.004352941
SCHAR,10m,BRYOPHYTES,max,0.046
SCHAR,10m,BRYOPHYTES,mean,0.0278
SCHAR,10m,DECIDUOUS SHRUBS,max,0.150999993
SCHAR,10m,DECIDUOUS SHRUBS,mean,0.090571429
SCHAR,10m,EVERGREEN SHRUBS,max,0.150999993
SCHAR,10m,EVERGREEN SHRUBS,mean,0.070425837
SCHAR,10m,GRAMINOIDS,max,0.071000002
SCHAR,10m,GRAMINOIDS,mean,0.029373135
SCHAR,10m,LICHENS,max,0.044
SCHAR,10m,LICHENS,mean,0.0265
SCHAR,10m,NON VEGETATED,max,0.052000001
SCHAR,10m,NON VEGETATED,mean,0.020190476
SCHAR,20m,BRYOPHYTES,max,0.059999999
SCHAR,20m,BRYOPHYTES,mean,0.0122
SCHAR,20m,DECIDUOUS SHRUBS,max,0.182999998
SCHAR,20m,DECIDUOUS SHRUBS,mean,0.070544643
SCHAR,20m,EVERGREEN SHRUBS,max,0.194000006
SCHAR,20m,EVERGREEN SHRUBS,mean,0.068013514
SCHAR,20m,GRAMINOIDS,max,0.123999998
SCHAR,20m,GRAMINOIDS,mean,0.0835
SCHAR,20m,LICHENS,max,0.048999999
SCHAR,20m,LICHENS,mean,0.023272727
SCHAR,20m,NON VEGETATED,max,0.135000005
SCHAR,20m,NON VEGETATED,mean,0.032794872
SCHAR,30m,DECIDUOUS SHRUBS,max,0.326000005
SCHAR,30m,DECIDUOUS SHRUBS,mean,0.224506667
SCHAR,30m,EVERGREEN SHRUBS,max,0.31099999
SCHAR,30m,EVERGREEN SHRUBS,mean,0.179336066
SCHAR,30m,NON VEGETATED,max,0.142000005
SCHAR,30m,NON VEGETATED,mean,0.141000003
SCHAR,40m,BRYOPHYTES,max,0.048999999
SCHAR,40m,BRYOPHYTES,mean,0.016128986
SCHAR,40m,DECIDUOUS SHRUBS,max,0.273000002
SCHAR,40m,DECIDUOUS SHRUBS,mean,0.177894397
SCHAR,40m,EVERGREEN SHRUBS,max,0.240999997
SCHAR,40m,EVERGREEN SHRUBS,mean,0.133603758
SCHAR,40m,GRAMINOIDS,max,0.138999999
SCHAR,40m,GRAMINOIDS,mean,0.025926571
SCHAR,40m,NON VEGETATED,max,0.138999999
SCHAR,40m,NON VEGETATED,mean,0.070583868
SCHAR,50m,DECIDUOUS SHRUBS,max,0.228
SCHAR,50m,DECIDUOUS SHRUBS,mean,0.092964029
SCHAR,50m,EVERGREEN SHRUBS,max,0.239999995
SCHAR,50m,EVERGREEN SHRUBS,mean,0.088516129
SCHAR,50m,GRAMINOIDS,max,0
SCHAR,50m,GRAMINOIDS,mean,0
SCHAR,50m,LICHENS,max,0
SCHAR,50m,LICHENS,mean,0
SCHAR,50m,NON VEGETATED,max,0.239999995
SCHAR,50m,NON VEGETATED,mean,0.0616
SCHAR,60m,BRYOPHYTES,max,0.048
SCHAR,60m,BRYOPHYTES,mean,0.019571429
SCHAR,60m,DECIDUOUS SHRUBS,max,0.034000002
SCHAR,60m,DECIDUOUS SHRUBS,mean,0.019142857
SCHAR,60m,EVERGREEN SHRUBS,max,0.055
SCHAR,60m,EVERGREEN SHRUBS,mean,0.023051471
SCHAR,60m,GRAMINOIDS,max,0.067000002
SCHAR,60m,GRAMINOIDS,mean,0.031310345
SCHAR,60m,LICHENS,max,0.041000001
SCHAR,60m,LICHENS,mean,0.009768708
SCHAR,60m,NON VEGETATED,max,0.067000002
SCHAR,60m,NON VEGETATED,mean,0.010284553
SCHAR,70m,BRYOPHYTES,max,0.104000002
SCHAR,70m,BRYOPHYTES,mean,0.041839506
SCHAR,70m,DECIDUOUS SHRUBS,max,0.120999999
SCHAR,70m,DECIDUOUS SHRUBS,mean,0.068441406
SCHAR,70m,EVERGREEN SHRUBS,max,0.120999999
SCHAR,70m,EVERGREEN SHRUBS,mean,0.057449541
SCHAR,70m,GRAMINOIDS,max,0.120999999
SCHAR,70m,GRAMINOIDS,mean,0.056403509
SCHAR,70m,LICHENS,max,0.097999997
SCHAR,70m,LICHENS,mean,0.040408163
SCHAR,70m,NON VEGETATED,max,0.100000001
SCHAR,70m,NON VEGETATED,mean,0.02153125
SCHAR,80m,BRYOPHYTES,max,0.037999999
SCHAR,80m,BRYOPHYTES,mean,0.011666667
SCHAR,80m,DECIDUOUS SHRUBS,max,0.130999997
SCHAR,80m,DECIDUOUS SHRUBS,mean,0.08775576
SCHAR,80m,EVERGREEN SHRUBS,max,0.130999997
SCHAR,80m,EVERGREEN SHRUBS,mean,0.042971564
SCHAR,80m,GRAMINOIDS,max,0.066
SCHAR,80m,GRAMINOIDS,mean,0.020945455
SCHAR,80m,LICHENS,max,0.074000001
SCHAR,80m,LICHENS,mean,0.028202703
SCHAR,80m,NON VEGETATED,max,0.089000002
SCHAR,80m,NON VEGETATED,mean,0.017104478
SCHAR,90m,BRYOPHYTES,max,0.029999999
SCHAR,90m,BRYOPHYTES,mean,0.00705
SCHAR,90m,EVERGREEN SHRUBS,max,0.064000003
SCHAR,90m,EVERGREEN SHRUBS,mean,0.034418269
SCHAR,90m,GRAMINOIDS,max,0.061999999
SCHAR,90m,GRAMINOIDS,mean,0.0141
SCHAR,90m,LICHENS,max,0.052999999
SCHAR,90m,LICHENS,mean,0.012247423
SCHAR,90m,NON VEGETATED,max,0.057
SCHAR,90m,NON VEGETATED,mean,0.004546341
SEELA,0m,BRYOPHYTES,max,0.059999999
SEELA,0m,BRYOPHYTES,mean,0.007118162
SEELA,0m,DECIDUOUS SHRUBS,max,0.012
SEELA,0m,DECIDUOUS SHRUBS,mean,0.011
SEELA,0m,EVERGREEN SHRUBS,max,0.061000001
SEELA,0m,EVERGREEN SHRUBS,mean,0.022168831
SEELA,0m,FORBS,max,0.013
SEELA,0m,FORBS,mean,0.007666667
SEELA,0m,GRAMINOIDS,max,0.078000002
SEELA,0m,GRAMINOIDS,mean,0.031563637
SEELA,0m,LICHENS,max,0.050999999
SEELA,0m,LICHENS,mean,0.038
SEELA,0m,NON VEGETATED,max,0.078000002
SEELA,0m,NON VEGETATED,mean,0.0258125
SEELA,10m,BRYOPHYTES,max,0.052000001
SEELA,10m,BRYOPHYTES,mean,0.010702941
SEELA,10m,EVERGREEN SHRUBS,max,0.066
SEELA,10m,EVERGREEN SHRUBS,mean,0.028246094
SEELA,10m,FORBS,max,0.034000002
SEELA,10m,FORBS,mean,0.027000001
SEELA,10m,GRAMINOIDS,max,0.064000003
SEELA,10m,GRAMINOIDS,mean,0.027831169
SEELA,20m,BRYOPHYTES,max,0.057999998
SEELA,20m,BRYOPHYTES,mean,0.007702407
SEELA,20m,EVERGREEN SHRUBS,max,0.079000004
SEELA,20m,EVERGREEN SHRUBS,mean,0.02423967
SEELA,20m,GRAMINOIDS,max,0.079000004
SEELA,20m,GRAMINOIDS,mean,0.033977528
SEELA,20m,NON VEGETATED,max,0.001
SEELA,20m,NON VEGETATED,mean,0.001
SEELA,30m,BRYOPHYTES,max,0.037999999
SEELA,30m,BRYOPHYTES,mean,0.01255
SEELA,30m,DECIDUOUS SHRUBS,max,0.054000001
SEELA,30m,DECIDUOUS SHRUBS,mean,0.043500001
SEELA,30m,EVERGREEN SHRUBS,max,0.061000001
SEELA,30m,EVERGREEN SHRUBS,mean,0.024913636
SEELA,30m,FORBS,max,0.030999999
SEELA,30m,FORBS,mean,0.030999999
SEELA,30m,GRAMINOIDS,max,0.057
SEELA,30m,GRAMINOIDS,mean,0.026140351
SEELA,30m,LICHENS,max,0.041999999
SEELA,30m,LICHENS,mean,0.02075
SEELA,30m,NON VEGETATED,max,0.041999999
SEELA,30m,NON VEGETATED,mean,0.011736842
SEELA,40m,DECIDUOUS SHRUBS,max,0.090999998
SEELA,40m,DECIDUOUS SHRUBS,mean,0.030747191
SEELA,40m,EVERGREEN SHRUBS,max,0.112000003
SEELA,40m,EVERGREEN SHRUBS,mean,0.034172414
SEELA,40m,FORBS,max,0
SEELA,40m,FORBS,mean,0
SEELA,40m,GRAMINOIDS,max,0.092
SEELA,40m,GRAMINOIDS,mean,0.051900001
SEELA,40m,LICHENS,max,0.112000003
SEELA,40m,LICHENS,mean,0.030548781
SEELA,40m,NON VEGETATED,max,0.072999999
SEELA,40m,NON VEGETATED,mean,0.01195283
SEELA,40m,TREES,max,0.033
SEELA,40m,TREES,mean,0.033
SEELA,50m,BRYOPHYTES,max,0.052999999
SEELA,50m,BRYOPHYTES,mean,0.005603774
SEELA,50m,DECIDUOUS SHRUBS,max,0.077
SEELA,50m,DECIDUOUS SHRUBS,mean,0.049636364
SEELA,50m,EVERGREEN SHRUBS,max,0.103
SEELA,50m,EVERGREEN SHRUBS,mean,0.044966667
SEELA,50m,GRAMINOIDS,max,0.101999998
SEELA,50m,GRAMINOIDS,mean,0.043132075
SEELA,50m,LICHENS,max,0.077
SEELA,50m,LICHENS,mean,0.017
SEELA,50m,NON VEGETATED,max,0.066
SEELA,50m,NON VEGETATED,mean,0.009480315
SEELA,60m,BRYOPHYTES,max,0.027000001
SEELA,60m,BRYOPHYTES,mean,0.0095
SEELA,60m,DECIDUOUS SHRUBS,max,0.046999998
SEELA,60m,DECIDUOUS SHRUBS,mean,0.032839286
SEELA,60m,EVERGREEN SHRUBS,max,0.068999998
SEELA,60m,EVERGREEN SHRUBS,mean,0.030322369
SEELA,60m,GRAMINOIDS,max,0.067000002
SEELA,60m,GRAMINOIDS,mean,0.024084337
SEELA,60m,LICHENS,max,0.046999998
SEELA,60m,LICHENS,mean,0.01226455
SEELA,60m,NON VEGETATED,max,0.025
SEELA,60m,NON VEGETATED,mean,0.009666667
SEELA,70m,BRYOPHYTES,max,0.07
SEELA,70m,BRYOPHYTES,mean,0.013171429
SEELA,70m,DECIDUOUS SHRUBS,max,0.035999998
SEELA,70m,DECIDUOUS SHRUBS,mean,0.030249999
SEELA,70m,EVERGREEN SHRUBS,max,0.059
SEELA,70m,EVERGREEN SHRUBS,mean,0.030110345
SEELA,70m,GRAMINOIDS,max,0.085000001
SEELA,70m,GRAMINOIDS,mean,0.029965517
SEELA,70m,LICHENS,max,0.052999999
SEELA,70m,LICHENS,mean,0.019832536
SEELA,70m,NON VEGETATED,max,0.071000002
SEELA,70m,NON VEGETATED,mean,0.011095238
SEELA,80m,BRYOPHYTES,max,0.061999999
SEELA,80m,BRYOPHYTES,mean,0.015650486
SEELA,80m,DECIDUOUS SHRUBS,max,0.055
SEELA,80m,DECIDUOUS SHRUBS,mean,0.036115384
SEELA,80m,EVERGREEN SHRUBS,max,0.086000003
SEELA,80m,EVERGREEN SHRUBS,mean,0.034196809
SEELA,80m,GRAMINOIDS,max,0.086000003
SEELA,80m,GRAMINOIDS,mean,0.02687395
SEELA,80m,LICHENS,max,0.064000003
SEELA,80m,LICHENS,mean,0.024235295
SEELA,80m,NON VEGETATED,max,0.07
SEELA,80m,NON VEGETATED,mean,0.01118894
SEELA,90m,BRYOPHYTES,max,0.052000001
SEELA,90m,BRYOPHYTES,mean,0.008201258
SEELA,90m,DECIDUOUS SHRUBS,max,0.024
SEELA,90m,DECIDUOUS SHRUBS,mean,0.017
SEELA,90m,EVERGREEN SHRUBS,max,0.052000001
SEELA,90m,EVERGREEN SHRUBS,mean,0.02271116
SEELA,90m,FORBS,max,0.027000001
SEELA,90m,FORBS,mean,0.022000001
SEELA,90m,GRAMINOIDS,max,0.046999998
SEELA,90m,GRAMINOIDS,mean,0.0205
SEELA,90m,LICHENS,max,0.02
SEELA,90m,LICHENS,mean,0.02
SEELA,90m,NON VEGETATED,max,0.025
SEELA,90m,NON VEGETATED,mean,0.012888889
SHEEPCREEK,0m,BRYOPHYTES,max,0.016000001
SHEEPCREEK,0m,BRYOPHYTES,mean,0.016000001
SHEEPCREEK,0m,DECIDUOUS SHRUBS,max,0.009
SHEEPCREEK,0m,DECIDUOUS SHRUBS,mean,0.009
SHEEPCREEK,0m,EVERGREEN SHRUBS,max,0.030999999
SHEEPCREEK,0m,EVERGREEN SHRUBS,mean,0.016483333
SHEEPCREEK,0m,GRAMINOIDS,max,0.057999998
SHEEPCREEK,0m,GRAMINOIDS,mean,0.017444299
SHEEPCREEK,0m,NON VEGETATED,max,0.046
SHEEPCREEK,0m,NON VEGETATED,mean,0.010181159
SHEEPCREEK,0m,TREES,max,0
SHEEPCREEK,0m,TREES,mean,0
SHEEPCREEK,10m,BRYOPHYTES,max,0.284999996
SHEEPCREEK,10m,BRYOPHYTES,mean,0.074857142
SHEEPCREEK,10m,DECIDUOUS SHRUBS,max,0.43599999
SHEEPCREEK,10m,DECIDUOUS SHRUBS,mean,0.159031496
SHEEPCREEK,10m,EVERGREEN SHRUBS,max,0.377999991
SHEEPCREEK,10m,EVERGREEN SHRUBS,mean,0.065706081
SHEEPCREEK,10m,GRAMINOIDS,max,0.195999995
SHEEPCREEK,10m,GRAMINOIDS,mean,0.022440816
SHEEPCREEK,10m,NON VEGETATED,max,0.068000004
SHEEPCREEK,10m,NON VEGETATED,mean,0.014711268
SHEEPCREEK,10m,TREES,max,0.423000008
SHEEPCREEK,10m,TREES,mean,0.34473077
SHEEPCREEK,20m,BRYOPHYTES,max,0.097000003
SHEEPCREEK,20m,BRYOPHYTES,mean,0.045750001
SHEEPCREEK,20m,DECIDUOUS SHRUBS,max,0.125
SHEEPCREEK,20m,DECIDUOUS SHRUBS,mean,0.055151452
SHEEPCREEK,20m,EVERGREEN SHRUBS,max,0.143999994
