id,site_code,quadrat_num,PFT,biomass_observed,biomass_predicted,metric
2697,PORCUPINECREEK,70m,FORBS,0.54,0,ci
2698,PORCUPINECREEK,70m,FORBS,0.54,0,fit
2699,PORCUPINECREEK,70m,FORBS,0.54,0,lwr
2700,PORCUPINECREEK,70m,FORBS,0.54,0,upr
2701,PORCUPINECREEK,70m,GRAMINOIDS,19.396,13.5936709,ci
2702,PORCUPINECREEK,70m,GRAMINOIDS,19.396,27.60200279,fit
2703,PORCUPINECREEK,70m,GRAMINOIDS,19.396,23.17782819,lwr
2704,PORCUPINECREEK,70m,GRAMINOIDS,19.396,36.95588613,upr
2705,PORCUPINECREEK,70m,LICHENS,0,2.13249889,ci
2706,PORCUPINECREEK,70m,LICHENS,0,2.748196602,fit
2707,PORCUPINECREEK,70m,LICHENS,0,0.73570329,lwr
2708,PORCUPINECREEK,70m,LICHENS,0,1.747122347,upr
2709,PORCUPINECREEK,70m,TOTAL,162.896,138.2909761,ci
2710,PORCUPINECREEK,70m,TOTAL,162.896,269.9977307,fit
2711,PORCUPINECREEK,70m,TOTAL,162.896,205.8456196,lwr
2712,PORCUPINECREEK,70m,TOTAL,162.896,343.9994338,upr
2713,PORCUPINECREEK,90m,DECIDUOUS SHRUBS,69.772,24.30407649,ci
2714,PORCUPINECREEK,90m,DECIDUOUS SHRUBS,69.772,46.21300124,fit
2715,PORCUPINECREEK,90m,DECIDUOUS SHRUBS,69.772,36.34225649,lwr
2716,PORCUPINECREEK,90m,DECIDUOUS SHRUBS,69.772,57.92617081,upr
2717,PORCUPINECREEK,90m,EVERGREEN SHRUBS,47.608,61.24080963,ci
2718,PORCUPINECREEK,90m,EVERGREEN SHRUBS,47.608,119.2746453,fit
2719,PORCUPINECREEK,90m,EVERGREEN SHRUBS,47.608,91.57368297,lwr
2720,PORCUPINECREEK,90m,EVERGREEN SHRUBS,47.608,156.0715198,upr
2721,PORCUPINECREEK,90m,FORBS,0.152,0.226979107,ci
2722,PORCUPINECREEK,90m,FORBS,0.152,0.423807234,fit
2723,PORCUPINECREEK,90m,FORBS,0.152,0,lwr
2724,PORCUPINECREEK,90m,FORBS,0.152,0.544894516,upr
2725,PORCUPINECREEK,90m,GRAMINOIDS,11.54,9.475289965,ci
2726,PORCUPINECREEK,90m,GRAMINOIDS,11.54,26.06035394,fit
2727,PORCUPINECREEK,90m,GRAMINOIDS,11.54,20.90408226,lwr
2728,PORCUPINECREEK,90m,GRAMINOIDS,11.54,29.03349102,upr
2729,PORCUPINECREEK,90m,LICHENS,27.684,42.53488703,ci
2730,PORCUPINECREEK,90m,LICHENS,27.684,42.77660149,fit
2731,PORCUPINECREEK,90m,LICHENS,27.684,22.86761878,lwr
2732,PORCUPINECREEK,90m,LICHENS,27.684,66.38917684,upr
2733,PORCUPINECREEK,90m,TOTAL,156.756,137.7820422,ci
2734,PORCUPINECREEK,90m,TOTAL,156.756,234.7484092,fit
2735,PORCUPINECREEK,90m,TOTAL,156.756,171.6876405,lwr
2736,PORCUPINECREEK,90m,TOTAL,156.756,309.965253,upr
2737,PRINDLE,10m,EVERGREEN SHRUBS,233.32,46.49397448,ci
2738,PRINDLE,10m,EVERGREEN SHRUBS,233.32,159.7981139,fit
2739,PRINDLE,10m,EVERGREEN SHRUBS,233.32,137.2403864,lwr
2740,PRINDLE,10m,EVERGREEN SHRUBS,233.32,180.1307485,upr
2741,PRINDLE,10m,FORBS,6.4,0.390219377,ci
2742,PRINDLE,10m,FORBS,6.4,1.293710152,fit
2743,PRINDLE,10m,FORBS,6.4,1.106736708,lwr
2744,PRINDLE,10m,FORBS,6.4,1.496956054,upr
2745,PRINDLE,10m,GRAMINOIDS,3.24,0.043891442,ci
2746,PRINDLE,10m,GRAMINOIDS,3.24,0.152253921,fit
2747,PRINDLE,10m,GRAMINOIDS,3.24,0.131100975,lwr
2748,PRINDLE,10m,GRAMINOIDS,3.24,0.17499241,upr
2749,PRINDLE,10m,LICHENS,184.64,46.20998169,ci
2750,PRINDLE,10m,LICHENS,184.64,113.6490832,fit
2751,PRINDLE,10m,LICHENS,184.64,94.40382297,lwr
2752,PRINDLE,10m,LICHENS,184.64,146.7297363,upr
2753,PRINDLE,10m,TOTAL,427.6,94.24007356,ci
2754,PRINDLE,10m,TOTAL,427.6,277.3595836,fit
2755,PRINDLE,10m,TOTAL,427.6,233.4010347,lwr
2756,PRINDLE,10m,TOTAL,427.6,329.2241164,upr
2757,PRINDLE,30m,FORBS,4.8,0.124014277,ci
2758,PRINDLE,30m,FORBS,4.8,0.130524768,fit
2759,PRINDLE,30m,FORBS,4.8,0.012646986,lwr
2760,PRINDLE,30m,FORBS,4.8,0.199896187,upr
2761,PRINDLE,30m,GRAMINOIDS,8.88,21.18920175,ci
2762,PRINDLE,30m,GRAMINOIDS,8.88,62.90691106,fit
2763,PRINDLE,30m,GRAMINOIDS,8.88,55.73314933,lwr
2764,PRINDLE,30m,GRAMINOIDS,8.88,67.42696556,upr
2765,PRINDLE,30m,LICHENS,408.08,85.69124203,ci
2766,PRINDLE,30m,LICHENS,408.08,215.7800631,fit
2767,PRINDLE,30m,LICHENS,408.08,167.6661032,lwr
2768,PRINDLE,30m,LICHENS,408.08,257.3929653,upr
2769,PRINDLE,30m,TOTAL,681.4,132.731278,ci
2770,PRINDLE,30m,TOTAL,681.4,366.1446854,fit
2771,PRINDLE,30m,TOTAL,681.4,296.7913603,lwr
2772,PRINDLE,30m,TOTAL,681.4,425.0360644,upr
2773,PRINDLE,50m,EVERGREEN SHRUBS,151.24,103.0525692,ci
2774,PRINDLE,50m,EVERGREEN SHRUBS,151.24,354.4500778,fit
2775,PRINDLE,50m,EVERGREEN SHRUBS,151.24,309.4947212,lwr
2776,PRINDLE,50m,EVERGREEN SHRUBS,151.24,409.4781447,upr
2777,PRINDLE,50m,FORBS,15.08,0.709637254,ci
2778,PRINDLE,50m,FORBS,15.08,0.746891707,fit
2779,PRINDLE,50m,FORBS,15.08,0.126469851,lwr
2780,PRINDLE,50m,FORBS,15.08,0.333160311,upr
2781,PRINDLE,50m,GRAMINOIDS,3.96,3.142595054,ci
2782,PRINDLE,50m,GRAMINOIDS,3.96,15.7432505,fit
2783,PRINDLE,50m,GRAMINOIDS,3.96,9.565155311,lwr
2784,PRINDLE,50m,GRAMINOIDS,3.96,25.33422046,upr
2785,PRINDLE,50m,LICHENS,206.44,121.0778491,ci
2786,PRINDLE,50m,LICHENS,206.44,297.206281,fit
2787,PRINDLE,50m,LICHENS,206.44,239.6126149,lwr
2788,PRINDLE,50m,LICHENS,206.44,350.1196076,upr
2789,PRINDLE,50m,TOTAL,376.72,229.1335331,ci
2790,PRINDLE,50m,TOTAL,376.72,671.2999895,fit
2791,PRINDLE,50m,TOTAL,376.72,562.0584638,lwr
2792,PRINDLE,50m,TOTAL,376.72,790.4576689,upr
2793,PRINDLE,70m,EVERGREEN SHRUBS,87.84,52.74038521,ci
2794,PRINDLE,70m,EVERGREEN SHRUBS,87.84,167.1611612,fit
2795,PRINDLE,70m,EVERGREEN SHRUBS,87.84,148.5710213,lwr
2796,PRINDLE,70m,EVERGREEN SHRUBS,87.84,189.9061866,upr
2797,PRINDLE,70m,FORBS,30.12,0.378246039,ci
2798,PRINDLE,70m,FORBS,30.12,0.189077213,fit
2799,PRINDLE,70m,FORBS,30.12,1.236453876,lwr
2800,PRINDLE,70m,FORBS,30.12,0.289568156,upr
2801,PRINDLE,70m,GRAMINOIDS,4.28,26.86520121,ci
2802,PRINDLE,70m,GRAMINOIDS,4.28,73.47002,fit
2803,PRINDLE,70m,GRAMINOIDS,4.28,54.79760849,lwr
2804,PRINDLE,70m,GRAMINOIDS,4.28,83.11984391,upr
2805,PRINDLE,70m,LICHENS,275.8,64.27804161,ci
2806,PRINDLE,70m,LICHENS,275.8,171.1368024,fit
2807,PRINDLE,70m,LICHENS,275.8,137.9418043,lwr
2808,PRINDLE,70m,LICHENS,275.8,209.2476908,upr
2809,PRINDLE,70m,TOTAL,398.04,145.6062076,ci
2810,PRINDLE,70m,TOTAL,398.04,416.832655,fit
2811,PRINDLE,70m,TOTAL,398.04,346.6272041,lwr
2812,PRINDLE,70m,TOTAL,398.04,488.3081777,upr
2813,PRINDLE,90m,DECIDUOUS SHRUBS,0,2.926270783,ci
2814,PRINDLE,90m,DECIDUOUS SHRUBS,0,10.37857883,fit
2815,PRINDLE,90m,DECIDUOUS SHRUBS,0,8.625105359,lwr
2816,PRINDLE,90m,DECIDUOUS SHRUBS,0,10.7396549,upr
2817,PRINDLE,90m,EVERGREEN SHRUBS,99.64,136.7203398,ci
2818,PRINDLE,90m,EVERGREEN SHRUBS,99.64,468.1395532,fit
2819,PRINDLE,90m,EVERGREEN SHRUBS,99.64,401.4704646,lwr
2820,PRINDLE,90m,EVERGREEN SHRUBS,99.64,540.5459373,upr
2821,PRINDLE,90m,FORBS,2.72,4.157726061,ci
2822,PRINDLE,90m,FORBS,2.72,5.920077637,fit
2823,PRINDLE,90m,FORBS,2.72,4.053437792,lwr
2824,PRINDLE,90m,FORBS,2.72,7.598009452,upr
2825,PRINDLE,90m,GRAMINOIDS,11.84,43.64815815,ci
2826,PRINDLE,90m,GRAMINOIDS,11.84,114.0364992,fit
2827,PRINDLE,90m,GRAMINOIDS,11.84,118.653868,lwr
2828,PRINDLE,90m,GRAMINOIDS,11.84,153.1822133,upr
2829,PRINDLE,90m,LICHENS,206.48,105.7136486,ci
2830,PRINDLE,90m,LICHENS,206.48,278.0250626,fit
2831,PRINDLE,90m,LICHENS,206.48,203.5026887,lwr
2832,PRINDLE,90m,LICHENS,206.48,317.4058943,upr
2833,PRINDLE,90m,TOTAL,320.68,293.1661434,ci
2834,PRINDLE,90m,TOTAL,320.68,876.4997714,fit
2835,PRINDLE,90m,TOTAL,320.68,736.3055644,lwr
2836,PRINDLE,90m,TOTAL,320.68,1029.471709,upr
2837,QUARTZ02,10m,DECIDUOUS SHRUBS,0,0,ci
2838,QUARTZ02,10m,DECIDUOUS SHRUBS,0,0,fit
2839,QUARTZ02,10m,DECIDUOUS SHRUBS,0,0,lwr
2840,QUARTZ02,10m,DECIDUOUS SHRUBS,0,0,upr
2841,QUARTZ02,10m,EVERGREEN SHRUBS,312.04,34.410606,ci
2842,QUARTZ02,10m,EVERGREEN SHRUBS,312.04,84.56222027,fit
2843,QUARTZ02,10m,EVERGREEN SHRUBS,312.04,60.85466746,lwr
2844,QUARTZ02,10m,EVERGREEN SHRUBS,312.04,90.27276015,upr
2845,QUARTZ02,10m,FORBS,0,0,ci
2846,QUARTZ02,10m,FORBS,0,0,fit
2847,QUARTZ02,10m,FORBS,0,0,lwr
2848,QUARTZ02,10m,FORBS,0,0,upr
2849,QUARTZ02,10m,LICHENS,299.96,261.1696616,ci
2850,QUARTZ02,10m,LICHENS,299.96,395.6251996,fit
2851,QUARTZ02,10m,LICHENS,299.96,278.3354681,lwr
2852,QUARTZ02,10m,LICHENS,299.96,541.9851637,upr
2853,QUARTZ02,10m,TOTAL,612,300.0368717,ci
2854,QUARTZ02,10m,TOTAL,612,490.9272046,fit
2855,QUARTZ02,10m,TOTAL,612,346.6243665,lwr
2856,QUARTZ02,10m,TOTAL,612,645.1928478,upr
2857,QUARTZ02,30m,FORBS,0,0,ci
2858,QUARTZ02,30m,FORBS,0,0.44340238,fit
2859,QUARTZ02,30m,FORBS,0,0,lwr
2860,QUARTZ02,30m,FORBS,0,0,upr
2861,QUARTZ02,30m,GRAMINOIDS,1.08,17.2561776,ci
2862,QUARTZ02,30m,GRAMINOIDS,1.08,34.00864007,fit
2863,QUARTZ02,30m,GRAMINOIDS,1.08,18.34198501,lwr
2864,QUARTZ02,30m,GRAMINOIDS,1.08,46.4636746,upr
2865,QUARTZ02,30m,LICHENS,704.68,426.4109872,ci
2866,QUARTZ02,30m,LICHENS,704.68,661.6461709,fit
2867,QUARTZ02,30m,LICHENS,704.68,461.1911975,lwr
2868,QUARTZ02,30m,LICHENS,704.68,874.6210387,upr
2869,QUARTZ02,30m,TOTAL,814.04,465.8287958,ci
2870,QUARTZ02,30m,TOTAL,814.04,728.7342505,fit
2871,QUARTZ02,30m,TOTAL,814.04,509.2576722,lwr
2872,QUARTZ02,30m,TOTAL,814.04,977.6817666,upr
2873,QUARTZ02,50m,FORBS,0,0,ci
2874,QUARTZ02,50m,FORBS,0,0,fit
2875,QUARTZ02,50m,FORBS,0,0,lwr
2876,QUARTZ02,50m,FORBS,0,0,upr
2877,QUARTZ02,50m,GRAMINOIDS,2.12,15.86236167,ci
2878,QUARTZ02,50m,GRAMINOIDS,2.12,31.33139359,fit
2879,QUARTZ02,50m,GRAMINOIDS,2.12,26.7154198,lwr
2880,QUARTZ02,50m,GRAMINOIDS,2.12,43.31386917,upr
2881,QUARTZ02,50m,LICHENS,433.28,97.43498416,ci
2882,QUARTZ02,50m,LICHENS,433.28,149.2376223,fit
2883,QUARTZ02,50m,LICHENS,433.28,100.9110985,lwr
2884,QUARTZ02,50m,LICHENS,433.28,199.2645067,upr
2885,QUARTZ02,50m,TOTAL,697.16,122.1789573,ci
2886,QUARTZ02,50m,TOTAL,697.16,199.5840185,fit
2887,QUARTZ02,50m,TOTAL,697.16,143.5854053,lwr
2888,QUARTZ02,50m,TOTAL,697.16,266.2648378,upr
2889,QUARTZ02,70m,DECIDUOUS SHRUBS,0,0.296158075,ci
2890,QUARTZ02,70m,DECIDUOUS SHRUBS,0,0.723446012,fit
2891,QUARTZ02,70m,DECIDUOUS SHRUBS,0,0.733381674,lwr
2892,QUARTZ02,70m,DECIDUOUS SHRUBS,0,1.105967641,upr
2893,QUARTZ02,70m,EVERGREEN SHRUBS,97.24,37.97486451,ci
2894,QUARTZ02,70m,EVERGREEN SHRUBS,97.24,85.98945612,fit
2895,QUARTZ02,70m,EVERGREEN SHRUBS,97.24,66.79706958,lwr
2896,QUARTZ02,70m,EVERGREEN SHRUBS,97.24,105.4687014,upr
2897,QUARTZ02,70m,FORBS,6.76,0.922096014,ci
2898,QUARTZ02,70m,FORBS,6.76,0.770119965,fit
2899,QUARTZ02,70m,FORBS,6.76,0.752387702,lwr
2900,QUARTZ02,70m,FORBS,6.76,0.935818791,upr
2901,QUARTZ02,70m,GRAMINOIDS,11.16,7.607395297,ci
2902,QUARTZ02,70m,GRAMINOIDS,11.16,15.53194585,fit
2903,QUARTZ02,70m,GRAMINOIDS,11.16,9.896540607,lwr
2904,QUARTZ02,70m,GRAMINOIDS,11.16,22.231874,upr
2905,QUARTZ02,70m,LICHENS,592.2,250.526136,ci
2906,QUARTZ02,70m,LICHENS,592.2,395.7027936,fit
2907,QUARTZ02,70m,LICHENS,592.2,275.1431453,lwr
2908,QUARTZ02,70m,LICHENS,592.2,532.555473,upr
2909,QUARTZ02,70m,TOTAL,707.36,297.3266499,ci
2910,QUARTZ02,70m,TOTAL,707.36,498.7177615,fit
2911,QUARTZ02,70m,TOTAL,707.36,353.3225248,lwr
2912,QUARTZ02,70m,TOTAL,707.36,662.2978349,upr
2913,QUARTZ02,90m,FORBS,5.56,0,ci
2914,QUARTZ02,90m,FORBS,5.56,0,fit
2915,QUARTZ02,90m,FORBS,5.56,0,lwr
2916,QUARTZ02,90m,FORBS,5.56,0,upr
2917,QUARTZ02,90m,GRAMINOIDS,1.52,0,ci
2918,QUARTZ02,90m,GRAMINOIDS,1.52,0,fit
2919,QUARTZ02,90m,GRAMINOIDS,1.52,0,lwr
2920,QUARTZ02,90m,GRAMINOIDS,1.52,0,upr
2921,QUARTZ02,90m,LICHENS,73.28,105.5484548,ci
2922,QUARTZ02,90m,LICHENS,73.28,163.4520244,fit
2923,QUARTZ02,90m,LICHENS,73.28,116.5489548,lwr
2924,QUARTZ02,90m,LICHENS,73.28,217.4455126,upr
2925,QUARTZ02,90m,TOTAL,233.08,128.7887606,ci
2926,QUARTZ02,90m,TOTAL,233.08,209.9477827,fit
2927,QUARTZ02,90m,TOTAL,233.08,150.3891924,lwr
2928,QUARTZ02,90m,TOTAL,233.08,275.8175308,upr
2929,SCHAR,10m,DECIDUOUS SHRUBS,230.52,111.7608607,ci
2930,SCHAR,10m,DECIDUOUS SHRUBS,230.52,213.6687878,fit
2931,SCHAR,10m,DECIDUOUS SHRUBS,230.52,161.6969728,lwr
2932,SCHAR,10m,DECIDUOUS SHRUBS,230.52,273.370289,upr
2933,SCHAR,10m,EVERGREEN SHRUBS,217,82.92133633,ci
2934,SCHAR,10m,EVERGREEN SHRUBS,217,203.7822312,fit
2935,SCHAR,10m,EVERGREEN SHRUBS,217,166.3448355,lwr
2936,SCHAR,10m,EVERGREEN SHRUBS,217,248.7819799,upr
2937,SCHAR,10m,FORBS,0.64,0,ci
2938,SCHAR,10m,FORBS,0.64,0,fit
2939,SCHAR,10m,FORBS,0.64,0,lwr
2940,SCHAR,10m,FORBS,0.64,0,upr
2941,SCHAR,10m,GRAMINOIDS,6.76,11.06067424,ci
2942,SCHAR,10m,GRAMINOIDS,6.76,15.62643527,fit
2943,SCHAR,10m,GRAMINOIDS,6.76,10.72955145,lwr
2944,SCHAR,10m,GRAMINOIDS,6.76,21.79022568,upr
2945,SCHAR,10m,LICHENS,37.16,0.498542599,ci
2946,SCHAR,10m,LICHENS,37.16,1.701547287,fit
2947,SCHAR,10m,LICHENS,37.16,0.371209349,lwr
2948,SCHAR,10m,LICHENS,37.16,0.869751967,upr
2949,SCHAR,10m,TOTAL,492.08,206.2414138,ci
2950,SCHAR,10m,TOTAL,492.08,434.7790016,fit
2951,SCHAR,10m,TOTAL,492.08,339.1425692,lwr
2952,SCHAR,10m,TOTAL,492.08,544.8122465,upr
2953,SCHAR,30m,DECIDUOUS SHRUBS,511.32,417.3553885,ci
2954,SCHAR,30m,DECIDUOUS SHRUBS,511.32,732.5583639,fit
2955,SCHAR,30m,DECIDUOUS SHRUBS,511.32,538.9007729,lwr
2956,SCHAR,30m,DECIDUOUS SHRUBS,511.32,956.2561581,upr
2957,SCHAR,30m,EVERGREEN SHRUBS,528.48,130.6852062,ci
2958,SCHAR,30m,EVERGREEN SHRUBS,528.48,337.9180856,fit
2959,SCHAR,30m,EVERGREEN SHRUBS,528.48,275.7859547,lwr
2960,SCHAR,30m,EVERGREEN SHRUBS,528.48,406.4711661,upr
2961,SCHAR,30m,FORBS,0,0,ci
2962,SCHAR,30m,FORBS,0,0,fit
2963,SCHAR,30m,FORBS,0,0,lwr
2964,SCHAR,30m,FORBS,0,0,upr
2965,SCHAR,30m,GRAMINOIDS,0,0,ci
2966,SCHAR,30m,GRAMINOIDS,0,0,fit
2967,SCHAR,30m,GRAMINOIDS,0,0,lwr
2968,SCHAR,30m,GRAMINOIDS,0,0,upr
2969,SCHAR,30m,LICHENS,0,0,ci
2970,SCHAR,30m,LICHENS,0,0,fit
2971,SCHAR,30m,LICHENS,0,0,lwr
2972,SCHAR,30m,LICHENS,0,0,upr
2973,SCHAR,30m,TOTAL,1039.8,548.0405947,ci
2974,SCHAR,30m,TOTAL,1039.8,1070.476449,fit
2975,SCHAR,30m,TOTAL,1039.8,814.6867275,lwr
2976,SCHAR,30m,TOTAL,1039.8,1362.727324,upr
2977,SCHAR,50m,EVERGREEN SHRUBS,255.2,89.34832811,ci
2978,SCHAR,50m,EVERGREEN SHRUBS,255.2,224.6445066,fit
2979,SCHAR,50m,EVERGREEN SHRUBS,255.2,180.7557983,lwr
2980,SCHAR,50m,EVERGREEN SHRUBS,255.2,272.3799796,upr
2981,SCHAR,50m,FORBS,0,0,ci
2982,SCHAR,50m,FORBS,0,0,fit
2983,SCHAR,50m,FORBS,0,0,lwr
2984,SCHAR,50m,FORBS,0,0,upr
2985,SCHAR,50m,GRAMINOIDS,3.52,0,ci
2986,SCHAR,50m,GRAMINOIDS,3.52,0,fit
2987,SCHAR,50m,GRAMINOIDS,3.52,0,lwr
2988,SCHAR,50m,GRAMINOIDS,3.52,0,upr
2989,SCHAR,50m,LICHENS,15.68,0,ci
2990,SCHAR,50m,LICHENS,15.68,0,fit
2991,SCHAR,50m,LICHENS,15.68,0,lwr
2992,SCHAR,50m,LICHENS,15.68,0,upr
2993,SCHAR,50m,TOTAL,274.4,236.4399837,ci
2994,SCHAR,50m,TOTAL,274.4,505.7846996,fit
2995,SCHAR,50m,TOTAL,274.4,395.5122491,lwr
2996,SCHAR,50m,TOTAL,274.4,629.7795065,upr
2997,SCHAR,70m,DECIDUOUS SHRUBS,265.16,64.12060911,ci
2998,SCHAR,70m,DECIDUOUS SHRUBS,265.16,122.0216861,fit
2999,SCHAR,70m,DECIDUOUS SHRUBS,265.16,92.73105574,lwr
3000,SCHAR,70m,DECIDUOUS SHRUBS,265.16,155.8092707,upr
3001,SCHAR,70m,EVERGREEN SHRUBS,0,32.7494181,ci
3002,SCHAR,70m,EVERGREEN SHRUBS,0,72.5971788,fit
3003,SCHAR,70m,EVERGREEN SHRUBS,0,59.16097588,lwr
3004,SCHAR,70m,EVERGREEN SHRUBS,0,89.82373887,upr
3005,SCHAR,70m,FORBS,0,0,ci
3006,SCHAR,70m,FORBS,0,0,fit
3007,SCHAR,70m,FORBS,0,0,lwr
3008,SCHAR,70m,FORBS,0,0,upr
3009,SCHAR,70m,GRAMINOIDS,16.28,13.3574678,ci
3010,SCHAR,70m,GRAMINOIDS,16.28,15.51568716,fit
3011,SCHAR,70m,GRAMINOIDS,16.28,9.38672409,lwr
3012,SCHAR,70m,GRAMINOIDS,16.28,21.59450302,upr
3013,SCHAR,70m,LICHENS,53.56,4.044838064,ci
3014,SCHAR,70m,LICHENS,53.56,7.913746201,fit
3015,SCHAR,70m,LICHENS,53.56,5.071746519,lwr
3016,SCHAR,70m,LICHENS,53.56,8.21974386,upr
3017,SCHAR,70m,TOTAL,335,114.2723331,ci
3018,SCHAR,70m,TOTAL,335,218.0482983,fit
3019,SCHAR,70m,TOTAL,335,166.3505022,lwr
3020,SCHAR,70m,TOTAL,335,275.4472564,upr
3021,SCHAR,90m,FORBS,0,0,ci
3022,SCHAR,90m,FORBS,0,0,fit
3023,SCHAR,90m,FORBS,0,0,lwr
3024,SCHAR,90m,FORBS,0,0,upr
3025,SCHAR,90m,GRAMINOIDS,9.04,9.311795588,ci
3026,SCHAR,90m,GRAMINOIDS,9.04,8.74828431,fit
3027,SCHAR,90m,GRAMINOIDS,9.04,4.104411407,lwr
3028,SCHAR,90m,GRAMINOIDS,9.04,13.21106144,upr
3029,SCHAR,90m,LICHENS,44.88,0.971029927,ci
3030,SCHAR,90m,LICHENS,44.88,2.888855378,fit
3031,SCHAR,90m,LICHENS,44.88,2.656680439,lwr
3032,SCHAR,90m,LICHENS,44.88,2.825895189,upr
3033,SCHAR,90m,TOTAL,112.32,57.50926181,ci
3034,SCHAR,90m,TOTAL,112.32,136.5798022,fit
3035,SCHAR,90m,TOTAL,112.32,109.6148004,lwr
3036,SCHAR,90m,TOTAL,112.32,167.0096174,upr
3037,SEELA,10m,DECIDUOUS SHRUBS,49.72,0,ci
3038,SEELA,10m,DECIDUOUS SHRUBS,49.72,0,fit
3039,SEELA,10m,DECIDUOUS SHRUBS,49.72,0,lwr
3040,SEELA,10m,DECIDUOUS SHRUBS,49.72,0,upr
3041,SEELA,10m,EVERGREEN SHRUBS,54.308,33.50389222,ci
3042,SEELA,10m,EVERGREEN SHRUBS,54.308,80.5181876,fit
3043,SEELA,10m,EVERGREEN SHRUBS,54.308,65.30059531,lwr
3044,SEELA,10m,EVERGREEN SHRUBS,54.308,96.17573891,upr
3045,SEELA,10m,FORBS,0.336,0.286750369,ci
3046,SEELA,10m,FORBS,0.336,0.535535391,fit
3047,SEELA,10m,FORBS,0.336,0.401137127,lwr
3048,SEELA,10m,FORBS,0.336,0.669438705,upr
3049,SEELA,10m,GRAMINOIDS,4.212,4.271720749,ci
3050,SEELA,10m,GRAMINOIDS,4.212,8.826884588,fit
3051,SEELA,10m,GRAMINOIDS,4.212,7.214134041,lwr
3052,SEELA,10m,GRAMINOIDS,4.212,13.44245514,upr
3053,SEELA,10m,LICHENS,5.708,0,ci
3054,SEELA,10m,LICHENS,5.708,0,fit
3055,SEELA,10m,LICHENS,5.708,0,lwr
3056,SEELA,10m,LICHENS,5.708,0,upr
3057,SEELA,10m,TOTAL,114.284,38.06236333,ci
3058,SEELA,10m,TOTAL,114.284,89.88060758,fit
3059,SEELA,10m,TOTAL,114.284,72.91586648,lwr
3060,SEELA,10m,TOTAL,114.284,110.2876328,upr
3061,SEELA,30m,DECIDUOUS SHRUBS,0.252,0.300509214,ci
3062,SEELA,30m,DECIDUOUS SHRUBS,0.252,0.695869982,fit
3063,SEELA,30m,DECIDUOUS SHRUBS,0.252,0,lwr
3064,SEELA,30m,DECIDUOUS SHRUBS,0.252,0.85423547,upr
3065,SEELA,30m,EVERGREEN SHRUBS,66.092,56.55676881,ci
3066,SEELA,30m,EVERGREEN SHRUBS,66.092,129.3835306,fit
3067,SEELA,30m,EVERGREEN SHRUBS,66.092,103.6797463,lwr
3068,SEELA,30m,EVERGREEN SHRUBS,66.092,157.9018271,upr
3069,SEELA,30m,FORBS,2.356,0.172514543,ci
3070,SEELA,30m,FORBS,2.356,0,fit
3071,SEELA,30m,FORBS,2.356,0.015320657,lwr
3072,SEELA,30m,FORBS,2.356,0,upr
3073,SEELA,30m,GRAMINOIDS,1.732,7.170257993,ci
3074,SEELA,30m,GRAMINOIDS,1.732,14.16508558,fit
3075,SEELA,30m,GRAMINOIDS,1.732,10.81536763,lwr
3076,SEELA,30m,GRAMINOIDS,1.732,18.93242172,upr
3077,SEELA,30m,LICHENS,1.14,1.359665971,ci
3078,SEELA,30m,LICHENS,1.14,2.459244111,fit
3079,SEELA,30m,LICHENS,1.14,0.87311175,lwr
3080,SEELA,30m,LICHENS,1.14,2.363120576,upr
3081,SEELA,30m,TOTAL,71.572,65.55971653,ci
3082,SEELA,30m,TOTAL,71.572,146.7037303,fit
3083,SEELA,30m,TOTAL,71.572,115.3835463,lwr
3084,SEELA,30m,TOTAL,71.572,180.0516049,upr
3085,SEELA,50m,DECIDUOUS SHRUBS,0,2.184548177,ci
3086,SEELA,50m,DECIDUOUS SHRUBS,0,4.552656397,fit
3087,SEELA,50m,DECIDUOUS SHRUBS,0,1.894194655,lwr
3088,SEELA,50m,DECIDUOUS SHRUBS,0,4.93785017,upr
3089,SEELA,50m,EVERGREEN SHRUBS,275.356,64.31442994,ci
3090,SEELA,50m,EVERGREEN SHRUBS,275.356,147.4056266,fit
3091,SEELA,50m,EVERGREEN SHRUBS,275.356,118.7337745,lwr
3092,SEELA,50m,EVERGREEN SHRUBS,275.356,182.1628134,upr
3093,SEELA,50m,FORBS,11.372,0,ci
3094,SEELA,50m,FORBS,11.372,0,fit
3095,SEELA,50m,FORBS,11.372,0,lwr
3096,SEELA,50m,FORBS,11.372,0,upr
3097,SEELA,50m,GRAMINOIDS,0.36,2.79081784,ci
3098,SEELA,50m,GRAMINOIDS,0.36,6.940142029,fit
3099,SEELA,50m,GRAMINOIDS,0.36,5.753876067,lwr
3100,SEELA,50m,GRAMINOIDS,0.36,6.67599884,upr
3101,SEELA,50m,LICHENS,52.648,5.793994538,ci
3102,SEELA,50m,LICHENS,52.648,5.140446158,fit
3103,SEELA,50m,LICHENS,52.648,2.594919722,lwr
3104,SEELA,50m,LICHENS,52.648,9.400055418,upr
3105,SEELA,50m,TOTAL,339.736,75.0837905,ci
3106,SEELA,50m,TOTAL,339.736,164.0388712,fit
3107,SEELA,50m,TOTAL,339.736,128.9767649,lwr
3108,SEELA,50m,TOTAL,339.736,203.1767178,upr
3109,SEELA,70m,DECIDUOUS SHRUBS,4.16,1.299915351,ci
3110,SEELA,70m,DECIDUOUS SHRUBS,4.16,1.81699232,fit
